"","Date.x","Population","TrapAvailability","AnimalID","Trap","Captured","MeanScore","Sex","Age","Date.y","Total_prev_caps"
"1","2022-03-29","Boyicup",0.101,"19420ANEAA","BOY12",1,13,"F","A","2022-03-29",1
"2","2022-03-29","Boyicup",0.101,"18921ANEAA","BOY13",1,10,"M","A","2022-03-29",2
"3","2022-03-29","Boyicup",0.101,"18457ANEAA","BOY14",1,11,"M","A","2022-03-29",3
"4","2022-03-29","Boyicup",0.101,"19417ANEAA","BOY16",1,12,"M","A","2022-03-29",1
"5","2022-03-29","Boyicup",0.101,"18904ANEAA","BOY17",1,10,"F","A","2022-03-29",2
"6","2022-03-29","Boyicup",0.101,"19416ANEAA","BOY19",1,11,"M","A","2022-03-29",1
"7","2022-03-29","Boyicup",0.101,"19415ANEAA","BOY20",1,11,"F","A","2022-03-29",1
"8","2022-03-29","Boyicup",0.101,"16788ANEAA","BOY23",1,9,"F","A","2022-03-29",12
"9","2022-03-29","Boyicup",0.101,"17432ANEAA","BOY24",1,8.66666666666667,"F","A","2022-03-29",9
"10","2022-03-29","Boyicup",0.101,"16758ANEAA","BOY25",1,12,"F","A","2022-03-29",6
"11","2022-03-29","Boyicup",0.101,"17654ANEAA","BOY29",1,7,"F","A","2022-03-29",6
"12","2022-03-29","Boyicup",0.101,"19421ANEAA","BOY30",1,9,"M","A","2022-03-29",1
"13","2022-03-29","Boyicup",0.101,"18447ANEAA","BOY36",1,5,"M","A","2022-03-29",4
"14","2022-03-29","Boyicup",0.101,"19413ANEAA","BOY44",1,1,"F","A","2022-03-29",1
"15","2022-03-29","Boyicup",0.101,"18872ANEAA","BOY48",1,9,"F","A","2022-03-29",2
"16","2022-03-29","Boyicup",0.101,"19414ANEAA","BOY49",1,12,"M","A","2022-03-29",1
"17","2022-03-30","Boyicup",0.101,"19420ANEAA",NA,0,13,"F","A","2022-03-29",1
"18","2022-03-30","Boyicup",0.101,"18921ANEAA",NA,0,10,"M","A","2022-03-29",2
"19","2022-03-30","Boyicup",0.101,"18457ANEAA",NA,0,11,"M","A","2022-03-29",3
"20","2022-03-30","Boyicup",0.101,"19417ANEAA",NA,0,12,"M","A","2022-03-29",1
"21","2022-03-30","Boyicup",0.101,"18904ANEAA",NA,0,10,"F","A","2022-03-29",2
"22","2022-03-30","Boyicup",0.101,"19416ANEAA",NA,0,11,"M","A","2022-03-29",1
"23","2022-03-30","Boyicup",0.101,"19415ANEAA",NA,0,11,"F","A","2022-03-29",1
"24","2022-03-30","Boyicup",0.101,"16788ANEAA","BOY22",1,9,"F","A","2022-03-30",13
"25","2022-03-30","Boyicup",0.101,"17432ANEAA","BOY23",1,8.66666666666667,"F","A","2022-03-30",10
"26","2022-03-30","Boyicup",0.101,"16758ANEAA",NA,0,12,"F","A","2022-03-29",6
"27","2022-03-30","Boyicup",0.101,"17654ANEAA","BOY29",1,7,"F","A","2022-03-30",7
"28","2022-03-30","Boyicup",0.101,"19421ANEAA",NA,0,9,"M","A","2022-03-29",1
"29","2022-03-30","Boyicup",0.101,"18447ANEAA",NA,0,5,"M","A","2022-03-29",4
"30","2022-03-30","Boyicup",0.101,"19413ANEAA",NA,0,1,"F","A","2022-03-29",1
"31","2022-03-30","Boyicup",0.101,"18872ANEAA",NA,0,9,"F","A","2022-03-29",2
"32","2022-03-30","Boyicup",0.101,"19414ANEAA",NA,0,12,"M","A","2022-03-29",1
"33","2022-03-30","Boyicup",0.101,"17431ANEAA","BOY15",1,5.5,"F","A","2022-03-30",9
"34","2022-03-30","Boyicup",0.101,"19428ANEAA","BOY16",1,2,"M","A","2022-03-30",1
"35","2022-03-30","Boyicup",0.101,"19429ANEAA","BOY17",1,8,"M","A","2022-03-30",1
"36","2022-03-30","Boyicup",0.101,"17676ANEAA","BOY19",1,6,"F","A","2022-03-30",9
"37","2022-03-30","Boyicup",0.101,"17648ANEAA","BOY20",1,11,"M","A","2022-03-30",6
"38","2022-03-30","Boyicup",0.101,"19432ANEAA","BOY28",1,7,"F","A","2022-03-30",1
"39","2022-03-30","Boyicup",0.101,"18909ANEAA","BOY32",1,4,"F","A","2022-03-30",2
"40","2022-03-30","Boyicup",0.101,"19431ANEAA","BOY33",1,5,"M","S","2022-03-30",1
"41","2022-03-30","Boyicup",0.101,"18930ANEAA","BOY35",1,9,"F","A","2022-03-30",2
"42","2022-03-30","Boyicup",0.101,"18875ANEAA","BOY37",1,6,"M","A","2022-03-30",2
"43","2022-03-30","Boyicup",0.101,"17652ANEAA","BOY38",1,13,"M","A","2022-03-30",5
"44","2022-03-30","Boyicup",0.101,"18908ANEAA","BOY39",1,10.5,"M","A","2022-03-30",3
"45","2022-03-30","Boyicup",0.101,"18890ANEAA","BOY42",1,15,"M","A","2022-03-30",2
"46","2022-03-30","Boyicup",0.101,"19422ANEAA","BOY45",1,7,"F","A","2022-03-30",1
"47","2022-03-30","Boyicup",0.101,"19423ANEAA","BOY46",1,13,"M","A","2022-03-30",1
"48","2022-03-30","Boyicup",0.101,"19424ANEAA","BOY48",1,8,"M","A","2022-03-30",1
"49","2022-03-30","Boyicup",0.101,"956000014801754","BOY49",1,12,"F","A","2022-03-30",655
"50","2022-03-30","Boyicup",0.101,"19425ANEAA","BOY50",1,12,"M","A","2022-03-30",1
"51","2022-03-31","Boyicup",0.101,"19420ANEAA",NA,0,13,"F","A","2022-03-29",1
"52","2022-03-31","Boyicup",0.101,"18921ANEAA",NA,0,10,"M","A","2022-03-29",2
"53","2022-03-31","Boyicup",0.101,"18457ANEAA",NA,0,11,"M","A","2022-03-29",3
"54","2022-03-31","Boyicup",0.101,"19417ANEAA",NA,0,12,"M","A","2022-03-29",1
"55","2022-03-31","Boyicup",0.101,"18904ANEAA",NA,0,10,"F","A","2022-03-29",2
"56","2022-03-31","Boyicup",0.101,"19416ANEAA","BOY18",1,11,"M","A","2022-03-31",2
"57","2022-03-31","Boyicup",0.101,"19415ANEAA",NA,0,11,"F","A","2022-03-29",1
"58","2022-03-31","Boyicup",0.101,"16788ANEAA",NA,0,9,"F","A","2022-03-30",13
"59","2022-03-31","Boyicup",0.101,"17432ANEAA",NA,0,8.66666666666667,"F","A","2022-03-30",10
"60","2022-03-31","Boyicup",0.101,"16758ANEAA",NA,0,12,"F","A","2022-03-29",6
"61","2022-03-31","Boyicup",0.101,"17654ANEAA","BOY28",1,7,"F","A","2022-03-31",8
"62","2022-03-31","Boyicup",0.101,"19421ANEAA",NA,0,9,"M","A","2022-03-29",1
"63","2022-03-31","Boyicup",0.101,"18447ANEAA",NA,0,5,"M","A","2022-03-29",4
"64","2022-03-31","Boyicup",0.101,"19413ANEAA",NA,0,1,"F","A","2022-03-29",1
"65","2022-03-31","Boyicup",0.101,"18872ANEAA",NA,0,9,"F","A","2022-03-29",2
"66","2022-03-31","Boyicup",0.101,"19414ANEAA",NA,0,12,"M","A","2022-03-29",1
"67","2022-03-31","Boyicup",0.101,"17431ANEAA",NA,0,5.5,"F","A","2022-03-30",9
"68","2022-03-31","Boyicup",0.101,"19428ANEAA",NA,0,2,"M","A","2022-03-30",1
"69","2022-03-31","Boyicup",0.101,"19429ANEAA",NA,0,8,"M","A","2022-03-30",1
"70","2022-03-31","Boyicup",0.101,"17676ANEAA",NA,0,6,"F","A","2022-03-30",9
"71","2022-03-31","Boyicup",0.101,"17648ANEAA",NA,0,11,"M","A","2022-03-30",6
"72","2022-03-31","Boyicup",0.101,"19432ANEAA",NA,0,7,"F","A","2022-03-30",1
"73","2022-03-31","Boyicup",0.101,"18909ANEAA",NA,0,4,"F","A","2022-03-30",2
"74","2022-03-31","Boyicup",0.101,"19431ANEAA",NA,0,5,"M","S","2022-03-30",1
"75","2022-03-31","Boyicup",0.101,"18930ANEAA","BOY36",1,9,"F","A","2022-03-31",3
"76","2022-03-31","Boyicup",0.101,"18875ANEAA",NA,0,6,"M","A","2022-03-30",2
"77","2022-03-31","Boyicup",0.101,"17652ANEAA",NA,0,13,"M","A","2022-03-30",5
"78","2022-03-31","Boyicup",0.101,"18908ANEAA","BOY38",1,10.5,"M","A","2022-03-31",4
"79","2022-03-31","Boyicup",0.101,"18890ANEAA",NA,0,15,"M","A","2022-03-30",2
"80","2022-03-31","Boyicup",0.101,"19422ANEAA",NA,0,7,"F","A","2022-03-30",1
"81","2022-03-31","Boyicup",0.101,"19423ANEAA",NA,0,13,"M","A","2022-03-30",1
"82","2022-03-31","Boyicup",0.101,"19424ANEAA",NA,0,8,"M","A","2022-03-30",1
"83","2022-03-31","Boyicup",0.101,"956000014801754",NA,0,12,"F","A","2022-03-30",655
"84","2022-03-31","Boyicup",0.101,"19425ANEAA",NA,0,12,"M","A","2022-03-30",1
"85","2022-03-31","Boyicup",0.101,"17660ANEAA","BOY12",1,9,"M","A","2022-03-31",3
"86","2022-03-31","Boyicup",0.101,"18922ANEAA","BOY15",1,9,"M","A","2022-03-31",2
"87","2022-03-31","Boyicup",0.101,"18912ANEAA","BOY21",1,11,"F","A","2022-03-31",2
"88","2022-03-31","Boyicup",0.101,"19437ANEAA","BOY24",1,13,"F","A","2022-03-31",1
"89","2022-03-31","Boyicup",0.101,"18911ANEAA","BOY26",1,13,"M","A","2022-03-31",2
"90","2022-03-31","Boyicup",0.101,"18450ANEAA","BOY27",1,11,"F","A","2022-03-31",3
"91","2022-03-31","Boyicup",0.101,"19443ANEAA","BOY29",1,4,"M","A","2022-03-31",1
"92","2022-03-31","Boyicup",0.101,"19442ANEAA","BOY30",1,7,"M","A","2022-03-31",1
"93","2022-03-31","Boyicup",0.101,"17450ANEAA","BOY31",1,1,"F","A","2022-03-31",6
"94","2022-03-31","Boyicup",0.101,"18932ANEAA","BOY32",1,2,"M","A","2022-03-31",2
"95","2022-03-31","Boyicup",0.101,"18891ANEAA","BOY37",1,5,"F","A","2022-03-31",2
"96","2022-03-31","Boyicup",0.101,"19441ANEAA","BOY39",1,6,"F","A","2022-03-31",1
"97","2022-03-31","Boyicup",0.101,"19434ANEAA","BOY40",1,10,"M","A","2022-03-31",1
"98","2022-03-31","Boyicup",0.101,"19436ANEAA","BOY48",1,10,"M","A","2022-03-31",1
"99","2022-04-01","Boyicup",0.101,"19420ANEAA",NA,0,13,"F","A","2022-03-29",1
"100","2022-04-01","Boyicup",0.101,"18921ANEAA",NA,0,10,"M","A","2022-03-29",2
"101","2022-04-01","Boyicup",0.101,"18457ANEAA","BOY14",1,11,"M","A","2022-04-01",4
"102","2022-04-01","Boyicup",0.101,"19417ANEAA",NA,0,12,"M","A","2022-03-29",1
"103","2022-04-01","Boyicup",0.101,"18904ANEAA",NA,0,10,"F","A","2022-03-29",2
"104","2022-04-01","Boyicup",0.101,"19416ANEAA",NA,0,11,"M","A","2022-03-31",2
"105","2022-04-01","Boyicup",0.101,"19415ANEAA",NA,0,11,"F","A","2022-03-29",1
"106","2022-04-01","Boyicup",0.101,"16788ANEAA",NA,0,9,"F","A","2022-03-30",13
"107","2022-04-01","Boyicup",0.101,"17432ANEAA","BOY24",1,8.66666666666667,"F","A","2022-04-01",11
"108","2022-04-01","Boyicup",0.101,"16758ANEAA",NA,0,12,"F","A","2022-03-29",6
"109","2022-04-01","Boyicup",0.101,"17654ANEAA",NA,0,7,"F","A","2022-03-31",8
"110","2022-04-01","Boyicup",0.101,"19421ANEAA",NA,0,9,"M","A","2022-03-29",1
"111","2022-04-01","Boyicup",0.101,"18447ANEAA","BOY36",1,5,"M","A","2022-04-01",5
"112","2022-04-01","Boyicup",0.101,"19413ANEAA",NA,0,1,"F","A","2022-03-29",1
"113","2022-04-01","Boyicup",0.101,"18872ANEAA",NA,0,9,"F","A","2022-03-29",2
"114","2022-04-01","Boyicup",0.101,"19414ANEAA",NA,0,12,"M","A","2022-03-29",1
"115","2022-04-01","Boyicup",0.101,"17431ANEAA","BOY16",1,5.5,"F","A","2022-04-01",10
"116","2022-04-01","Boyicup",0.101,"19428ANEAA",NA,0,2,"M","A","2022-03-30",1
"117","2022-04-01","Boyicup",0.101,"19429ANEAA",NA,0,8,"M","A","2022-03-30",1
"118","2022-04-01","Boyicup",0.101,"17676ANEAA",NA,0,6,"F","A","2022-03-30",9
"119","2022-04-01","Boyicup",0.101,"17648ANEAA",NA,0,11,"M","A","2022-03-30",6
"120","2022-04-01","Boyicup",0.101,"19432ANEAA",NA,0,7,"F","A","2022-03-30",1
"121","2022-04-01","Boyicup",0.101,"18909ANEAA",NA,0,4,"F","A","2022-03-30",2
"122","2022-04-01","Boyicup",0.101,"19431ANEAA",NA,0,5,"M","S","2022-03-30",1
"123","2022-04-01","Boyicup",0.101,"18930ANEAA",NA,0,9,"F","A","2022-03-31",3
"124","2022-04-01","Boyicup",0.101,"18875ANEAA",NA,0,6,"M","A","2022-03-30",2
"125","2022-04-01","Boyicup",0.101,"17652ANEAA",NA,0,13,"M","A","2022-03-30",5
"126","2022-04-01","Boyicup",0.101,"18908ANEAA",NA,0,10.5,"M","A","2022-03-31",4
"127","2022-04-01","Boyicup",0.101,"18890ANEAA",NA,0,15,"M","A","2022-03-30",2
"128","2022-04-01","Boyicup",0.101,"19422ANEAA",NA,0,7,"F","A","2022-03-30",1
"129","2022-04-01","Boyicup",0.101,"19423ANEAA",NA,0,13,"M","A","2022-03-30",1
"130","2022-04-01","Boyicup",0.101,"19424ANEAA",NA,0,8,"M","A","2022-03-30",1
"131","2022-04-01","Boyicup",0.101,"956000014801754",NA,0,12,"F","A","2022-03-30",655
"132","2022-04-01","Boyicup",0.101,"19425ANEAA",NA,0,12,"M","A","2022-03-30",1
"133","2022-04-01","Boyicup",0.101,"17660ANEAA",NA,0,9,"M","A","2022-03-31",3
"134","2022-04-01","Boyicup",0.101,"18922ANEAA",NA,0,9,"M","A","2022-03-31",2
"135","2022-04-01","Boyicup",0.101,"18912ANEAA",NA,0,11,"F","A","2022-03-31",2
"136","2022-04-01","Boyicup",0.101,"19437ANEAA",NA,0,13,"F","A","2022-03-31",1
"137","2022-04-01","Boyicup",0.101,"18911ANEAA",NA,0,13,"M","A","2022-03-31",2
"138","2022-04-01","Boyicup",0.101,"18450ANEAA",NA,0,11,"F","A","2022-03-31",3
"139","2022-04-01","Boyicup",0.101,"19443ANEAA","BOY28",1,4,"M","A","2022-04-01",2
"140","2022-04-01","Boyicup",0.101,"19442ANEAA",NA,0,7,"M","A","2022-03-31",1
"141","2022-04-01","Boyicup",0.101,"17450ANEAA",NA,0,1,"F","A","2022-03-31",6
"142","2022-04-01","Boyicup",0.101,"18932ANEAA",NA,0,2,"M","A","2022-03-31",2
"143","2022-04-01","Boyicup",0.101,"18891ANEAA",NA,0,5,"F","A","2022-03-31",2
"144","2022-04-01","Boyicup",0.101,"19441ANEAA",NA,0,6,"F","A","2022-03-31",1
"145","2022-04-01","Boyicup",0.101,"19434ANEAA",NA,0,10,"M","A","2022-03-31",1
"146","2022-04-01","Boyicup",0.101,"19436ANEAA",NA,0,10,"M","A","2022-03-31",1
"147","2022-04-01","Boyicup",0.101,"17674ANEAA","BOY10",1,10,"M","A","2022-04-01",5
"148","2022-04-01","Boyicup",0.101,"19447ANEAA","BOY20",1,9,"F","A","2022-04-01",1
"149","2022-04-01","Boyicup",0.101,"18924ANEAA","BOY21",1,8,"M","A","2022-04-01",2
"150","2022-04-01","Boyicup",0.101,"19446ANEAA","BOY25",1,9,"M","A","2022-04-01",1
"151","2022-04-01","Boyicup",0.101,"19454ANEAA","BOY27",1,10,"M","A","2022-04-01",1
"152","2022-04-01","Boyicup",0.101,"19453ANEAA","BOY29",1,5,"M","S","2022-04-01",1
"153","2022-04-01","Boyicup",0.101,"19451ANEAA","BOY32",1,6,"F","A","2022-04-01",1
"154","2022-04-01","Boyicup",0.101,"18889ANEAA","BOY42",1,10,"F","A","2022-04-01",2
"155","2022-04-01","Boyicup",0.101,"18873ANEAA","BOY49",1,8,"F","A","2022-04-01",2
"156","2022-04-01","Boyicup",0.101,"19445ANEAA","BOY50",1,12,"M","A","2022-04-01",1
"157","2022-03-22","Moopinup",0.145,"19353ANEAA","POS11",1,5,"M","A","2022-03-22",1
"158","2022-03-22","Moopinup",0.145,"19354ANEAA","POS20",1,10,"F","A","2022-03-22",1
"159","2022-03-22","Moopinup",0.145,"19355ANEAA","POS21",1,10,"F","A","2022-03-22",1
"160","2022-03-22","Moopinup",0.145,"18712ANEAA","POS27",1,5,"F","A","2022-03-22",4
"161","2022-03-22","Moopinup",0.145,"18410ANEAA","POS28",1,9,"M","A","2022-03-22",6
"162","2022-03-22","Moopinup",0.145,"19360ANEAA","POS29",1,4.5,"M","A","2022-03-22",1
"163","2022-03-22","Moopinup",0.145,"18951ANEAA","POS30",1,1.5,"F","A","2022-03-22",3
"164","2022-03-22","Moopinup",0.145,"18409ANEAA","POS31",1,7,"M","A","2022-03-22",5
"165","2022-03-22","Moopinup",0.145,"19356ANEAA","POS32",1,10,"M","A","2022-03-22",1
"166","2022-03-22","Moopinup",0.145,"19358ANEAA","POS35",1,6,"M","A","2022-03-22",1
"167","2022-03-22","Moopinup",0.145,"19359ANEAA","POS36",1,7,"M","A","2022-03-22",1
"168","2022-03-22","Moopinup",0.145,"18938ANEAA","POS41",1,9,"M","A","2022-03-22",2
"169","2022-03-22","Moopinup",0.145,"19363ANEAA","POS43",1,4.5,"M","A","2022-03-22",1
"170","2022-03-22","Moopinup",0.145,"18423ANEAA","POS44",1,6,"F","A","2022-03-22",4
"171","2022-03-23","Moopinup",0.145,"19353ANEAA",NA,0,5,"M","A","2022-03-22",1
"172","2022-03-23","Moopinup",0.145,"19354ANEAA",NA,0,10,"F","A","2022-03-22",1
"173","2022-03-23","Moopinup",0.145,"19355ANEAA",NA,0,10,"F","A","2022-03-22",1
"174","2022-03-23","Moopinup",0.145,"18712ANEAA",NA,0,5,"F","A","2022-03-22",4
"175","2022-03-23","Moopinup",0.145,"18410ANEAA",NA,0,9,"M","A","2022-03-22",6
"176","2022-03-23","Moopinup",0.145,"19360ANEAA","POS28",1,4.5,"M","A","2022-03-23",2
"177","2022-03-23","Moopinup",0.145,"18951ANEAA","POS31",1,1.5,"F","A","2022-03-23",4
"178","2022-03-23","Moopinup",0.145,"18409ANEAA","POS32",1,7,"M","A","2022-03-23",6
"179","2022-03-23","Moopinup",0.145,"19356ANEAA",NA,0,10,"M","A","2022-03-22",1
"180","2022-03-23","Moopinup",0.145,"19358ANEAA",NA,0,6,"M","A","2022-03-22",1
"181","2022-03-23","Moopinup",0.145,"19359ANEAA",NA,0,7,"M","A","2022-03-22",1
"182","2022-03-23","Moopinup",0.145,"18938ANEAA",NA,0,9,"M","A","2022-03-22",2
"183","2022-03-23","Moopinup",0.145,"19363ANEAA","POS42",1,4.5,"M","A","2022-03-23",2
"184","2022-03-23","Moopinup",0.145,"18423ANEAA",NA,0,6,"F","A","2022-03-22",4
"185","2022-03-23","Moopinup",0.145,"18740ANEAA","POS22",1,6,"M","A","2022-03-23",4
"186","2022-03-23","Moopinup",0.145,"19377ANEAA","POS23",1,7,"F","A","2022-03-23",1
"187","2022-03-23","Moopinup",0.145,"19365ANEAA","POS24",1,7,"F","A","2022-03-23",1
"188","2022-03-23","Moopinup",0.145,"19366ANEAA","POS25",1,6,"F","A","2022-03-23",1
"189","2022-03-23","Moopinup",0.145,"17616ANEAA","POS26",1,6.5,"M","A","2022-03-23",11
"190","2022-03-23","Moopinup",0.145,"18700ANEAA","POS30",1,3.5,"M","A","2022-03-23",5
"191","2022-03-23","Moopinup",0.145,"19367ANEAA","POS33",1,5,"F","A","2022-03-23",1
"192","2022-03-23","Moopinup",0.145,"19368ANEAA","POS35",1,1,"F","A","2022-03-23",1
"193","2022-03-23","Moopinup",0.145,"19369ANEAA","POS36",1,4,"F","A","2022-03-23",1
"194","2022-03-23","Moopinup",0.145,"19376ANEAA","POS38",1,9,"M","A","2022-03-23",1
"195","2022-03-23","Moopinup",0.145,"19375ANEAA","POS39",1,3,"F","A","2022-03-23",1
"196","2022-03-23","Moopinup",0.145,"17584ANEAA","POS40",1,2,"M","A","2022-03-23",7
"197","2022-03-23","Moopinup",0.145,"19374ANEAA","POS41",1,7,"M","A","2022-03-23",1
"198","2022-03-23","Moopinup",0.145,"19373ANEAA","POS43",1,4,"F","A","2022-03-23",1
"199","2022-03-23","Moopinup",0.145,"19372ANEAA","POS44",1,3,"M","A","2022-03-23",1
"200","2022-03-23","Moopinup",0.145,"18707ANEAA","POS47",1,5,"F","A","2022-03-23",4
"201","2022-03-23","Moopinup",0.145,"19370ANEAA","POS50",1,6,"M","A","2022-03-23",1
"202","2022-03-24","Moopinup",0.145,"19353ANEAA",NA,0,5,"M","A","2022-03-22",1
"203","2022-03-24","Moopinup",0.145,"19354ANEAA",NA,0,10,"F","A","2022-03-22",1
"204","2022-03-24","Moopinup",0.145,"19355ANEAA",NA,0,10,"F","A","2022-03-22",1
"205","2022-03-24","Moopinup",0.145,"18712ANEAA",NA,0,5,"F","A","2022-03-22",4
"206","2022-03-24","Moopinup",0.145,"18410ANEAA",NA,0,9,"M","A","2022-03-22",6
"207","2022-03-24","Moopinup",0.145,"19360ANEAA",NA,0,4.5,"M","A","2022-03-23",2
"208","2022-03-24","Moopinup",0.145,"18951ANEAA",NA,0,1.5,"F","A","2022-03-23",4
"209","2022-03-24","Moopinup",0.145,"18409ANEAA",NA,0,7,"M","A","2022-03-23",6
"210","2022-03-24","Moopinup",0.145,"19356ANEAA",NA,0,10,"M","A","2022-03-22",1
"211","2022-03-24","Moopinup",0.145,"19358ANEAA",NA,0,6,"M","A","2022-03-22",1
"212","2022-03-24","Moopinup",0.145,"19359ANEAA",NA,0,7,"M","A","2022-03-22",1
"213","2022-03-24","Moopinup",0.145,"18938ANEAA","POS39",1,9,"M","A","2022-03-24",3
"214","2022-03-24","Moopinup",0.145,"19363ANEAA",NA,0,4.5,"M","A","2022-03-23",2
"215","2022-03-24","Moopinup",0.145,"18423ANEAA",NA,0,6,"F","A","2022-03-22",4
"216","2022-03-24","Moopinup",0.145,"18740ANEAA",NA,0,6,"M","A","2022-03-23",4
"217","2022-03-24","Moopinup",0.145,"19377ANEAA",NA,0,7,"F","A","2022-03-23",1
"218","2022-03-24","Moopinup",0.145,"19365ANEAA",NA,0,7,"F","A","2022-03-23",1
"219","2022-03-24","Moopinup",0.145,"19366ANEAA",NA,0,6,"F","A","2022-03-23",1
"220","2022-03-24","Moopinup",0.145,"17616ANEAA",NA,0,6.5,"M","A","2022-03-23",11
"221","2022-03-24","Moopinup",0.145,"18700ANEAA","POS31",1,3.5,"M","A","2022-03-24",6
"222","2022-03-24","Moopinup",0.145,"19367ANEAA",NA,0,5,"F","A","2022-03-23",1
"223","2022-03-24","Moopinup",0.145,"19368ANEAA",NA,0,1,"F","A","2022-03-23",1
"224","2022-03-24","Moopinup",0.145,"19369ANEAA",NA,0,4,"F","A","2022-03-23",1
"225","2022-03-24","Moopinup",0.145,"19376ANEAA",NA,0,9,"M","A","2022-03-23",1
"226","2022-03-24","Moopinup",0.145,"19375ANEAA",NA,0,3,"F","A","2022-03-23",1
"227","2022-03-24","Moopinup",0.145,"17584ANEAA",NA,0,2,"M","A","2022-03-23",7
"228","2022-03-24","Moopinup",0.145,"19374ANEAA",NA,0,7,"M","A","2022-03-23",1
"229","2022-03-24","Moopinup",0.145,"19373ANEAA",NA,0,4,"F","A","2022-03-23",1
"230","2022-03-24","Moopinup",0.145,"19372ANEAA",NA,0,3,"M","A","2022-03-23",1
"231","2022-03-24","Moopinup",0.145,"18707ANEAA",NA,0,5,"F","A","2022-03-23",4
"232","2022-03-24","Moopinup",0.145,"19370ANEAA",NA,0,6,"M","A","2022-03-23",1
"233","2022-03-24","Moopinup",0.145,"19379ANEAA","POS12",1,5.5,"M","A","2022-03-24",1
