"","Date.x","Population","TrapAvailability","AnimalID","Trap","Captured","MeanScore","Sex","Age","Date.y","Total_prev_caps"
"234","2022-03-24","Moopinup",0.145,"19380ANEAA","POS14",1,7,"M","A","2022-03-24",1
"235","2022-03-24","Moopinup",0.145,"18973ANEAA","POS21",1,10,"F","A","2022-03-24",2
"236","2022-03-24","Moopinup",0.145,"18935ANEAA","POS22",1,13,"F","A","2022-03-24",3
"237","2022-03-24","Moopinup",0.145,"18714ANEAA","POS23",1,11.5,"M","A","2022-03-24",3
"238","2022-03-24","Moopinup",0.145,"19382ANEAA","POS24",1,8,"M","A","2022-03-24",1
"239","2022-03-24","Moopinup",0.145,"18752ANEAA","POS25",1,8,"F","A","2022-03-24",2
"240","2022-03-24","Moopinup",0.145,"18723ANEAA","POS27",1,6,"F","A","2022-03-24",4
"241","2022-03-24","Moopinup",0.145,"18711ANEAA","POS28",1,8,"M","A","2022-03-24",4
"242","2022-03-24","Moopinup",0.145,"19383ANEAA","POS29",1,10,"F","A","2022-03-24",1
"243","2022-03-24","Moopinup",0.145,"19384ANEAA","POS30",1,7,"M","A","2022-03-24",1
"244","2022-03-24","Moopinup",0.145,"19385ANEAA","POS32",1,10,"F","A","2022-03-24",1
"245","2022-03-24","Moopinup",0.145,"18731ANEAA","POS33",1,2.5,"F","A","2022-03-24",3
"246","2022-03-24","Moopinup",0.145,"19387ANEAA","POS35",1,2,"F","A","2022-03-24",1
"247","2022-03-24","Moopinup",0.145,"19388ANEAA","POS36",1,7,"F","A","2022-03-24",1
"248","2022-03-24","Moopinup",0.145,"19395ANEAA","POS38",1,9,"F","A","2022-03-24",1
"249","2022-03-24","Moopinup",0.145,"19394ANEAA","POS40",1,6,"M","A","2022-03-24",1
"250","2022-03-24","Moopinup",0.145,"18968ANEAA","POS41",1,9,"F","A","2022-03-24",2
"251","2022-03-24","Moopinup",0.145,"19393ANEAA","POS43",1,4,"M","A","2022-03-24",1
"252","2022-03-24","Moopinup",0.145,"19392ANEAA","POS46",1,7,"M","A","2022-03-24",1
"253","2022-03-24","Moopinup",0.145,"19391ANEAA","POS48",1,2,"M","A","2022-03-24",1
"254","2022-03-24","Moopinup",0.145,"19389ANEAA","POS50",1,10,"M","A","2022-03-24",1
"255","2022-03-25","Moopinup",0.145,"19353ANEAA",NA,0,5,"M","A","2022-03-22",1
"256","2022-03-25","Moopinup",0.145,"19354ANEAA",NA,0,10,"F","A","2022-03-22",1
"257","2022-03-25","Moopinup",0.145,"19355ANEAA",NA,0,10,"F","A","2022-03-22",1
"258","2022-03-25","Moopinup",0.145,"18712ANEAA","POS28",1,5,"F","A","2022-03-25",5
"259","2022-03-25","Moopinup",0.145,"18410ANEAA",NA,0,9,"M","A","2022-03-22",6
"260","2022-03-25","Moopinup",0.145,"19360ANEAA",NA,0,4.5,"M","A","2022-03-23",2
"261","2022-03-25","Moopinup",0.145,"18951ANEAA",NA,0,1.5,"F","A","2022-03-23",4
"262","2022-03-25","Moopinup",0.145,"18409ANEAA","POS33",1,7,"M","A","2022-03-25",7
"263","2022-03-25","Moopinup",0.145,"19356ANEAA",NA,0,10,"M","A","2022-03-22",1
"264","2022-03-25","Moopinup",0.145,"19358ANEAA",NA,0,6,"M","A","2022-03-22",1
"265","2022-03-25","Moopinup",0.145,"19359ANEAA",NA,0,7,"M","A","2022-03-22",1
"266","2022-03-25","Moopinup",0.145,"18938ANEAA",NA,0,9,"M","A","2022-03-24",3
"267","2022-03-25","Moopinup",0.145,"19363ANEAA",NA,0,4.5,"M","A","2022-03-23",2
"268","2022-03-25","Moopinup",0.145,"18423ANEAA",NA,0,6,"F","A","2022-03-22",4
"269","2022-03-25","Moopinup",0.145,"18740ANEAA","POS21",1,6,"M","A","2022-03-25",5
"270","2022-03-25","Moopinup",0.145,"19377ANEAA",NA,0,7,"F","A","2022-03-23",1
"271","2022-03-25","Moopinup",0.145,"19365ANEAA",NA,0,7,"F","A","2022-03-23",1
"272","2022-03-25","Moopinup",0.145,"19366ANEAA",NA,0,6,"F","A","2022-03-23",1
"273","2022-03-25","Moopinup",0.145,"17616ANEAA","POS27",1,6.5,"M","A","2022-03-25",12
"274","2022-03-25","Moopinup",0.145,"18700ANEAA",NA,0,3.5,"M","A","2022-03-24",6
"275","2022-03-25","Moopinup",0.145,"19367ANEAA",NA,0,5,"F","A","2022-03-23",1
"276","2022-03-25","Moopinup",0.145,"19368ANEAA",NA,0,1,"F","A","2022-03-23",1
"277","2022-03-25","Moopinup",0.145,"19369ANEAA","POS37",1,4,"F","A","2022-03-25",2
"278","2022-03-25","Moopinup",0.145,"19376ANEAA","POS38",1,9,"M","A","2022-03-25",2
"279","2022-03-25","Moopinup",0.145,"19375ANEAA",NA,0,3,"F","A","2022-03-23",1
"280","2022-03-25","Moopinup",0.145,"17584ANEAA",NA,0,2,"M","A","2022-03-23",7
"281","2022-03-25","Moopinup",0.145,"19374ANEAA",NA,0,7,"M","A","2022-03-23",1
"282","2022-03-25","Moopinup",0.145,"19373ANEAA",NA,0,4,"F","A","2022-03-23",1
"283","2022-03-25","Moopinup",0.145,"19372ANEAA",NA,0,3,"M","A","2022-03-23",1
"284","2022-03-25","Moopinup",0.145,"18707ANEAA",NA,0,5,"F","A","2022-03-23",4
"285","2022-03-25","Moopinup",0.145,"19370ANEAA",NA,0,6,"M","A","2022-03-23",1
"286","2022-03-25","Moopinup",0.145,"19379ANEAA","POS12",1,5.5,"M","A","2022-03-25",2
"287","2022-03-25","Moopinup",0.145,"19380ANEAA",NA,0,7,"M","A","2022-03-24",1
"288","2022-03-25","Moopinup",0.145,"18973ANEAA",NA,0,10,"F","A","2022-03-24",2
"289","2022-03-25","Moopinup",0.145,"18935ANEAA",NA,0,13,"F","A","2022-03-24",3
"290","2022-03-25","Moopinup",0.145,"18714ANEAA","POS24",1,11.5,"M","A","2022-03-25",4
"291","2022-03-25","Moopinup",0.145,"19382ANEAA",NA,0,8,"M","A","2022-03-24",1
"292","2022-03-25","Moopinup",0.145,"18752ANEAA",NA,0,8,"F","A","2022-03-24",2
"293","2022-03-25","Moopinup",0.145,"18723ANEAA",NA,0,6,"F","A","2022-03-24",4
"294","2022-03-25","Moopinup",0.145,"18711ANEAA",NA,0,8,"M","A","2022-03-24",4
"295","2022-03-25","Moopinup",0.145,"19383ANEAA",NA,0,10,"F","A","2022-03-24",1
"296","2022-03-25","Moopinup",0.145,"19384ANEAA",NA,0,7,"M","A","2022-03-24",1
"297","2022-03-25","Moopinup",0.145,"19385ANEAA",NA,0,10,"F","A","2022-03-24",1
"298","2022-03-25","Moopinup",0.145,"18731ANEAA","POS32",1,2.5,"F","A","2022-03-25",4
"299","2022-03-25","Moopinup",0.145,"19387ANEAA",NA,0,2,"F","A","2022-03-24",1
"300","2022-03-25","Moopinup",0.145,"19388ANEAA",NA,0,7,"F","A","2022-03-24",1
"301","2022-03-25","Moopinup",0.145,"19395ANEAA",NA,0,9,"F","A","2022-03-24",1
"302","2022-03-25","Moopinup",0.145,"19394ANEAA",NA,0,6,"M","A","2022-03-24",1
"303","2022-03-25","Moopinup",0.145,"18968ANEAA",NA,0,9,"F","A","2022-03-24",2
"304","2022-03-25","Moopinup",0.145,"19393ANEAA",NA,0,4,"M","A","2022-03-24",1
"305","2022-03-25","Moopinup",0.145,"19392ANEAA",NA,0,7,"M","A","2022-03-24",1
"306","2022-03-25","Moopinup",0.145,"19391ANEAA",NA,0,2,"M","A","2022-03-24",1
"307","2022-03-25","Moopinup",0.145,"19389ANEAA",NA,0,10,"M","A","2022-03-24",1
"308","2022-03-25","Moopinup",0.145,"19401ANEAA","POS10",1,4,"M","A","2022-03-25",1
"309","2022-03-25","Moopinup",0.145,"19402ANEAA","POS16",1,8,"F","A","2022-03-25",1
"310","2022-03-25","Moopinup",0.145,"19412ANEAA","POS17",1,5,"M","A","2022-03-25",1
"311","2022-03-25","Moopinup",0.145,"18961ANEAA","POS22",1,8,"M","A","2022-03-25",3
"312","2022-03-25","Moopinup",0.145,"19403ANEAA","POS25",1,11,"M","A","2022-03-25",1
"313","2022-03-25","Moopinup",0.145,"19404ANEAA","POS29",1,8,"M","S","2022-03-25",1
"314","2022-03-25","Moopinup",0.145,"19405ANEAA","POS30",1,8,"M","A","2022-03-25",1
"315","2022-03-25","Moopinup",0.145,"19406ANEAA","POS35",1,1,"M","S","2022-03-25",1
"316","2022-03-25","Moopinup",0.145,"19407ANEAA","POS36",1,11,"M","A","2022-03-25",1
"317","2022-03-25","Moopinup",0.145,"19411ANEAA","POS39",1,9,"F","A","2022-03-25",1
"318","2022-03-25","Moopinup",0.145,"19410ANEAA","POS41",1,9,"M","A","2022-03-25",1
"319","2022-03-25","Moopinup",0.145,"19409ANEAA","POS45",1,5,"M","A","2022-03-25",1
"320","2022-03-25","Moopinup",0.145,"19408ANEAA","POS46",1,1,"F","A","2022-03-25",1
"321","2022-03-15","PerupSanctuary",0.301,"16939ANEAA","F17",1,9.33333333333333,"M","A","2022-03-15",3
"322","2022-03-15","PerupSanctuary",0.301,"19305ANEAA","F18",1,8,"F","A","2022-03-15",1
"323","2022-03-15","PerupSanctuary",0.301,"19010ANEAA","F20",1,4.5,"F","A","2022-03-15",2
"324","2022-03-15","PerupSanctuary",0.301,"17999ANEAA","G11",1,3,"F","A","2022-03-15",2
"325","2022-03-15","PerupSanctuary",0.301,"19298ANEAA","G12",1,9.5,"F","A","2022-03-15",1
"326","2022-03-15","PerupSanctuary",0.301,"18248ANEAA","G15",1,2.5,"F","A","2022-03-15",11
"327","2022-03-15","PerupSanctuary",0.301,"16862ANEAA","H11",1,4.66666666666667,"F","A","2022-03-15",5
"328","2022-03-15","PerupSanctuary",0.301,"19303ANEAA","H16",1,2.66666666666667,"M","S","2022-03-15",1
"329","2022-03-15","PerupSanctuary",0.301,"19296ANEAA","H20",1,4.5,"F","A","2022-03-15",1
"330","2022-03-15","PerupSanctuary",0.301,"17400ANEAA","I11",1,7.33333333333333,"M","A","2022-03-15",17
"331","2022-03-15","PerupSanctuary",0.301,"19299ANEAA","I12",1,4.66666666666667,"F","A","2022-03-15",1
"332","2022-03-15","PerupSanctuary",0.301,"18628ANEAA","I16",1,2.66666666666667,"F","A","2022-03-15",4
"333","2022-03-15","PerupSanctuary",0.301,"17039ANEAA","I18",1,6.25,"M","A","2022-03-15",15
"334","2022-03-15","PerupSanctuary",0.301,"17406ANEAA","I19",1,3.66666666666667,"F","A","2022-03-15",6
"335","2022-03-15","PerupSanctuary",0.301,"17367ANEAA","I20",1,5.33333333333333,"M","A","2022-03-15",16
"336","2022-03-15","PerupSanctuary",0.301,"17397ANEAA","J11",1,5.66666666666667,"F","A","2022-03-15",9
"337","2022-03-15","PerupSanctuary",0.301,"19300ANEAA","J12",1,8.5,"M","A","2022-03-15",1
"338","2022-03-15","PerupSanctuary",0.301,"19020ANEAA","J14",1,7.33333333333333,"F","A","2022-03-15",2
"339","2022-03-15","PerupSanctuary",0.301,"14962ANEAA","J15",1,2,"M","A","2022-03-15",16
"340","2022-03-15","PerupSanctuary",0.301,"15631ANEAA","J16",1,4.25,"M","A","2022-03-15",18
"341","2022-03-15","PerupSanctuary",0.301,"18609ANEAA","J17",1,3,"F","A","2022-03-15",8
"342","2022-03-15","PerupSanctuary",0.301,"19304ANEAA","J19",1,1,"F","S","2022-03-15",1
"343","2022-03-15","PerupSanctuary",0.301,"18998ANEAA","J20",1,7,"M","A","2022-03-15",3
"344","2022-03-15","PerupSanctuary",0.301,"19025ANEAA","K12",1,9.33333333333333,"F","A","2022-03-15",2
"345","2022-03-15","PerupSanctuary",0.301,"19302ANEAA","K13",1,6,"F","S","2022-03-15",1
"346","2022-03-15","PerupSanctuary",0.301,"19301ANEAA","K14",1,6,"F","A","2022-03-15",1
"347","2022-03-15","PerupSanctuary",0.301,"18610ANEAA","K17",1,7.33333333333333,"M","A","2022-03-15",9
"348","2022-03-15","PerupSanctuary",0.301,"16967ANEAA","K18",1,5.5,"M","A","2022-03-15",26
"349","2022-03-15","PerupSanctuary",0.301,"15150ANEAA","L13",1,7.75,"M","A","2022-03-15",37
"350","2022-03-15","PerupSanctuary",0.301,"17873ANEAA","L18",1,7,"F","A","2022-03-15",17
"351","2022-03-15","PerupSanctuary",0.301,"16962ANEAA","L19",1,5,"M","A","2022-03-15",18
"352","2022-03-15","PerupSanctuary",0.301,"13785ANEAA","M15",1,6.25,"M","A","2022-03-15",39
"353","2022-03-15","PerupSanctuary",0.301,"13785ANEAA","M15",1,6.25,"M","A","2022-03-15",39
"354","2022-03-15","PerupSanctuary",0.301,"13785ANEAA","N13",1,6.25,"M","A","2022-03-15",39
"355","2022-03-15","PerupSanctuary",0.301,"13785ANEAA","N13",1,6.25,"M","A","2022-03-15",39
"356","2022-03-15","PerupSanctuary",0.301,"17388ANEAA","M18",1,7,"M","A","2022-03-15",21
"357","2022-03-15","PerupSanctuary",0.301,"18611ANEAA","M20",1,5,"F","A","2022-03-15",8
"358","2022-03-15","PerupSanctuary",0.301,"18629ANEAA","N11",1,7.66666666666667,"M","A","2022-03-15",4
"359","2022-03-15","PerupSanctuary",0.301,"16918ANEAA","N12",1,10,"F","A","2022-03-15",7
"360","2022-03-15","PerupSanctuary",0.301,"18596ANEAA","N14",1,8.75,"F","A","2022-03-15",6
"361","2022-03-15","PerupSanctuary",0.301,"17013ANEAA","N16",1,4,"M","A","2022-03-15",22
"362","2022-03-15","PerupSanctuary",0.301,"18612ANEAA","N17",1,7,"M","A","2022-03-15",8
"363","2022-03-15","PerupSanctuary",0.301,"15584ANEAA","N18",1,4.75,"M","A","2022-03-15",21
"364","2022-03-15","PerupSanctuary",0.301,"18622ANEAA","N19",1,4.5,"F","A","2022-03-15",6
"365","2022-03-15","PerupSanctuary",0.301,"16897ANEAA","N20",1,5,"F","A","2022-03-15",14
"366","2022-03-15","PerupSanctuary",0.301,"15135ANEAA","O11",1,5,"M","A","2022-03-15",35
"367","2022-03-15","PerupSanctuary",0.301,"18283ANEAA","O16",1,4,"F","A","2022-03-15",12
"368","2022-03-15","PerupSanctuary",0.301,"18289ANEAA","O19",1,3.5,"F","A","2022-03-15",6
"369","2022-03-16","PerupSanctuary",0.301,"16939ANEAA","G19",1,9.33333333333333,"M","A","2022-03-16",4
"370","2022-03-16","PerupSanctuary",0.301,"19305ANEAA","G18",1,8,"F","A","2022-03-16",2
"371","2022-03-16","PerupSanctuary",0.301,"19010ANEAA",NA,0,4.5,"F","A","2022-03-15",2
"372","2022-03-16","PerupSanctuary",0.301,"17999ANEAA","F11",1,3,"F","A","2022-03-16",3
"373","2022-03-16","PerupSanctuary",0.301,"19298ANEAA",NA,0,9.5,"F","A","2022-03-15",1
"374","2022-03-16","PerupSanctuary",0.301,"18248ANEAA","J16",1,2.5,"F","A","2022-03-16",12
"375","2022-03-16","PerupSanctuary",0.301,"16862ANEAA","H12",1,4.66666666666667,"F","A","2022-03-16",6
"376","2022-03-16","PerupSanctuary",0.301,"19303ANEAA",NA,0,2.66666666666667,"M","S","2022-03-15",1
"377","2022-03-16","PerupSanctuary",0.301,"19296ANEAA",NA,0,4.5,"F","A","2022-03-15",1
"378","2022-03-16","PerupSanctuary",0.301,"17400ANEAA","G12",1,7.33333333333333,"M","A","2022-03-16",18
"379","2022-03-16","PerupSanctuary",0.301,"19299ANEAA",NA,0,4.66666666666667,"F","A","2022-03-15",1
"380","2022-03-16","PerupSanctuary",0.301,"18628ANEAA","J17",1,2.66666666666667,"F","A","2022-03-16",5
"381","2022-03-16","PerupSanctuary",0.301,"17039ANEAA","F18",1,6.25,"M","A","2022-03-16",16
"382","2022-03-16","PerupSanctuary",0.301,"17406ANEAA",NA,0,3.66666666666667,"F","A","2022-03-15",6
"383","2022-03-16","PerupSanctuary",0.301,"17367ANEAA","K19",1,5.33333333333333,"M","A","2022-03-16",17
"384","2022-03-16","PerupSanctuary",0.301,"17397ANEAA",NA,0,5.66666666666667,"F","A","2022-03-15",9
"385","2022-03-16","PerupSanctuary",0.301,"19300ANEAA","I14",1,8.5,"M","A","2022-03-16",2
"386","2022-03-16","PerupSanctuary",0.301,"19020ANEAA","I12",1,7.33333333333333,"F","A","2022-03-16",3
"387","2022-03-16","PerupSanctuary",0.301,"14962ANEAA","J12",1,2,"M","A","2022-03-16",17
"388","2022-03-16","PerupSanctuary",0.301,"15631ANEAA","I15",1,4.25,"M","A","2022-03-16",19
"389","2022-03-16","PerupSanctuary",0.301,"18609ANEAA","K17",1,3,"F","A","2022-03-16",9
"390","2022-03-16","PerupSanctuary",0.301,"19304ANEAA","I19",1,1,"F","S","2022-03-16",2
"391","2022-03-16","PerupSanctuary",0.301,"18998ANEAA","I16",1,7,"M","A","2022-03-16",4
"392","2022-03-16","PerupSanctuary",0.301,"19025ANEAA",NA,0,9.33333333333333,"F","A","2022-03-15",2
"393","2022-03-16","PerupSanctuary",0.301,"19302ANEAA","K14",1,6,"F","S","2022-03-16",2
"394","2022-03-16","PerupSanctuary",0.301,"19301ANEAA","J14",1,6,"F","A","2022-03-16",2
"395","2022-03-16","PerupSanctuary",0.301,"18610ANEAA",NA,0,7.33333333333333,"M","A","2022-03-15",9
"396","2022-03-16","PerupSanctuary",0.301,"16967ANEAA","K16",1,5.5,"M","A","2022-03-16",27
"397","2022-03-16","PerupSanctuary",0.301,"15150ANEAA","L13",1,7.75,"M","A","2022-03-16",38
"398","2022-03-16","PerupSanctuary",0.301,"17873ANEAA",NA,0,7,"F","A","2022-03-15",17
"399","2022-03-16","PerupSanctuary",0.301,"16962ANEAA",NA,0,5,"M","A","2022-03-15",18
"400","2022-03-16","PerupSanctuary",0.301,"13785ANEAA","L15",1,6.25,"M","A","2022-03-16",40
"401","2022-03-16","PerupSanctuary",0.301,"17388ANEAA","M15",1,7,"M","A","2022-03-16",22
"402","2022-03-16","PerupSanctuary",0.301,"18611ANEAA","L19",1,5,"F","A","2022-03-16",9
"403","2022-03-16","PerupSanctuary",0.301,"18629ANEAA","O14",1,7.66666666666667,"M","A","2022-03-16",5
"404","2022-03-16","PerupSanctuary",0.301,"16918ANEAA",NA,0,10,"F","A","2022-03-15",7
"405","2022-03-16","PerupSanctuary",0.301,"18596ANEAA","K15",1,8.75,"F","A","2022-03-16",7
"406","2022-03-16","PerupSanctuary",0.301,"17013ANEAA","N17",1,4,"M","A","2022-03-16",23
"407","2022-03-16","PerupSanctuary",0.301,"18612ANEAA","O19",1,7,"M","A","2022-03-16",9
"408","2022-03-16","PerupSanctuary",0.301,"15584ANEAA","O18",1,4.75,"M","A","2022-03-16",22
"409","2022-03-16","PerupSanctuary",0.301,"18622ANEAA","O17",1,4.5,"F","A","2022-03-16",7
"410","2022-03-16","PerupSanctuary",0.301,"16897ANEAA",NA,0,5,"F","A","2022-03-15",14
"411","2022-03-16","PerupSanctuary",0.301,"15135ANEAA","O13",1,5,"M","A","2022-03-16",36
"412","2022-03-16","PerupSanctuary",0.301,"18283ANEAA","L14",1,4,"F","A","2022-03-16",13
"413","2022-03-16","PerupSanctuary",0.301,"18289ANEAA",NA,0,3.5,"F","A","2022-03-15",6
"414","2022-03-16","PerupSanctuary",0.301,"19306ANEAA","F13",1,2,"M","S","2022-03-16",1
"415","2022-03-16","PerupSanctuary",0.301,"17951ANEAA","F14",1,9.33333333333333,"M","A","2022-03-16",5
"416","2022-03-16","PerupSanctuary",0.301,"19315ANEAA","F16",1,8,"F","A","2022-03-16",1
"417","2022-03-16","PerupSanctuary",0.301,"19320ANEAA","F19",1,5,"M","A","2022-03-16",1
"418","2022-03-16","PerupSanctuary",0.301,"19321ANEAA","F20",1,6,"F","A","2022-03-16",1
"419","2022-03-16","PerupSanctuary",0.301,"19309ANEAA","G11",1,10,"M","A","2022-03-16",1
"420","2022-03-16","PerupSanctuary",0.301,"19307ANEAA","G14",1,7.5,"F","A","2022-03-16",1
"421","2022-03-16","PerupSanctuary",0.301,"19314ANEAA","G15",1,6.33333333333333,"F","A","2022-03-16",1
"422","2022-03-16","PerupSanctuary",0.301,"19317ANEAA","G17",1,8,"M","A","2022-03-16",1
"423","2022-03-16","PerupSanctuary",0.301,"17961ANEAA","H11",1,5.33333333333333,"F","A","2022-03-16",9
"424","2022-03-16","PerupSanctuary",0.301,"19316ANEAA","H15",1,3,"M","S","2022-03-16",1
"425","2022-03-16","PerupSanctuary",0.301,"18637ANEAA","H20",1,3,"F","A","2022-03-16",6
"426","2022-03-16","PerupSanctuary",0.301,"17950ANEAA","I11",1,3,"F","A","2022-03-16",13
"427","2022-03-16","PerupSanctuary",0.301,"19318ANEAA","I18",1,3,"F","S","2022-03-16",1
"428","2022-03-16","PerupSanctuary",0.301,"19322ANEAA","I20",1,7,"M","A","2022-03-16",1
"429","2022-03-16","PerupSanctuary",0.301,"19313ANEAA","J11",1,7,"M","A","2022-03-16",1
"430","2022-03-16","PerupSanctuary",0.301,"18995ANEAA","J20",1,4.5,"F","A","2022-03-16",4
"431","2022-03-16","PerupSanctuary",0.301,"17023ANEAA","K18",1,2,"F","A","2022-03-16",23
"432","2022-03-16","PerupSanctuary",0.301,"19323ANEAA","K20",1,3,"F","A","2022-03-16",1
"433","2022-03-16","PerupSanctuary",0.301,"19310ANEAA","L12",1,7.33333333333333,"M","A","2022-03-16",1
"434","2022-03-16","PerupSanctuary",0.301,"19311ANEAA","M12",1,7,"F","A","2022-03-16",1
"435","2022-03-16","PerupSanctuary",0.301,"18996ANEAA","M13",1,7,"M","A","2022-03-16",4
"436","2022-03-16","PerupSanctuary",0.301,"19319ANEAA","M18",1,6.5,"F","A","2022-03-16",1
"437","2022-03-16","PerupSanctuary",0.301,"19312ANEAA","N11",1,5.5,"M","A","2022-03-16",1
"438","2022-03-16","PerupSanctuary",0.301,"19308ANEAA","N14",1,6.5,"M","A","2022-03-16",1
"439","2022-03-16","PerupSanctuary",0.301,"19324ANEAA","N19",1,4,"M","A","2022-03-16",1
"440","2022-03-16","PerupSanctuary",0.301,"18600ANEAA","O11",1,8,"F","A","2022-03-16",4
"441","2022-03-16","PerupSanctuary",0.301,"18994ANEAA","O16",1,6,"F","A","2022-03-16",4
"442","2022-03-16","PerupSanctuary",0.301,"19014ANEAA","O20",1,6,"F","A","2022-03-16",2
"443","2022-03-17","PerupSanctuary",0.301,"16939ANEAA","F18",1,9.33333333333333,"M","A","2022-03-17",5
"444","2022-03-17","PerupSanctuary",0.301,"19305ANEAA",NA,0,8,"F","A","2022-03-16",2
"445","2022-03-17","PerupSanctuary",0.301,"19010ANEAA","F19",1,4.5,"F","A","2022-03-17",3
"446","2022-03-17","PerupSanctuary",0.301,"17999ANEAA","F12",1,3,"F","A","2022-03-17",5
"447","2022-03-17","PerupSanctuary",0.301,"17999ANEAA","F12",1,3,"F","A","2022-03-17",5
"448","2022-03-17","PerupSanctuary",0.301,"17999ANEAA","F12",1,3,"F","A","2022-03-17",5
"449","2022-03-17","PerupSanctuary",0.301,"17999ANEAA","F12",1,3,"F","A","2022-03-17",5
