,Date,Trap,Site,Animal_No,Microchip,Left_ear,Right_ear,Sex,Repro_status,PY_CR,Age,Time,Handler,Approach,Bag_on,Door_open,Bag_before,Bag_during,Vocalise,Heavy_breathing,Trap_damage,Joey_eject,No_Caps,previous_captures,Total_prev_caps,Cumulative_score,Haven,Region,Animal_ID
1,15/03/2022,F17,PerupSanctuary,16939ANEAA,9.56E+14,DN8061,DN8062,M,NA,NA,A,6.23,1,3,3,3,1,3,1,1,0,NA,2,1,3,13,Havened,UpperWarren,16939ANEAA
2,15/03/2022,F18,PerupSanctuary,19305ANEAA,9.56E+14,DL4990,DL4991,F,SUCKLING,20,A,6.38,1,3,3,3,1,1,0,0,0,0,0,1,1,11,Havened,UpperWarren,19305ANEAA
3,15/03/2022,F19,PerupSanctuary,18999ANEAA,9.56E+14,DL4803,DL4804,M,NA,NA,A,6.34,2,1,1,1,0,0,0,1,0,NA,2,1,3,3,Havened,UpperWarren,18999ANEAA
4,15/03/2022,F20,PerupSanctuary,19010ANEAA,9.56E+14,DN8683,DN8684,F,SUCKLING,20,A,6.46,2,1,1,1,1,1,0,0,0,0,1,1,2,5,Havened,UpperWarren,19010ANEAA
5,15/03/2022,G11,PerupSanctuary,17999ANEAA,9.56E+14,DL4705,DN8483,F,SUCKLING,40,A,6.43,3,0,0,0,1,1,0,0,0,0,1,1,2,2,Havened,UpperWarren,17999ANEAA
6,15/03/2022,G12,PerupSanctuary,19298ANEAA,9.56E+14,DL4708,DL4709,F,SUCKLING,30,A,7.2,3,3,3,3,1,0,0,0,0,NA,0,1,1,10,Havened,UpperWarren,19298ANEAA
7,15/03/2022,G15,PerupSanctuary,18248ANEAA,9.56E+14,DN8192,DN8193,F,SUC_LACA,20,A,6.24,6,0,1,2,0,0,0,0,0,0,10,1,11,3,Havened,UpperWarren,18248ANEAA
8,15/03/2022,H11,PerupSanctuary,16862ANEAA,9.56E+14,DN8162,DL4719,F,SUCKLING,45,A,6.2,3,1,0,3,2,1,0,0,0,0,4,1,5,7,Havened,UpperWarren,16862ANEAA
9,15/03/2022,H16,PerupSanctuary,19303ANEAA,9.56E+14,DL4813,DL4814,M,NA,NA,S,6.5,6,0,2,2,0,0,0,0,0,NA,0,1,1,4,Havened,UpperWarren,19303ANEAA
10,15/03/2022,H20,PerupSanctuary,19296ANEAA,9.56E+14,DL4199,DL4200,F,PAR_NOAC,NA,A,7.08,2,0,1,1,1,2,1,0,0,NA,0,1,1,5,Havened,UpperWarren,19296ANEAA
11,15/03/2022,I11,PerupSanctuary,17400ANEAA,9.56E+14,DN8134,DN8135,M,NA,NA,A,8.19,5,1,2,2,1,1,1,0,0,NA,16,1,17,7,Havened,UpperWarren,17400ANEAA
12,15/03/2022,I12,PerupSanctuary,19299ANEAA,9.56E+14,DL4710,DL4711,F,ACTV_PCH,NA,A,7.38,3,3,3,2,0,0,0,0,0,0,0,1,1,8,Havened,UpperWarren,19299ANEAA
13,15/03/2022,I16,PerupSanctuary,18628ANEAA,9.56E+14,DN7974,DL4015,F,SUCKLING,50,A,7.03,6,0,0,2,0,1,0,0,0,0,3,1,4,3,Havened,UpperWarren,18628ANEAA
14,15/03/2022,I18,PerupSanctuary,17039ANEAA,9.56E+14,DN8299,DN8300,M,NA,NA,A,6.57,1,1,1,1,1,2,1,1,0,NA,14,1,15,6,Havened,UpperWarren,17039ANEAA
15,15/03/2022,I19,PerupSanctuary,17406ANEAA,9.56E+14,DN8824,DN7973,F,NOT_REC,NA,A,8.38,6,0,1,2,0,1,0,0,0,NA,5,1,6,4,Havened,UpperWarren,17406ANEAA
16,15/03/2022,I20,PerupSanctuary,17367ANEAA,9.56E+14,DN8878,DN8879,M,NA,NA,A,7.2,2,1,2,1,1,1,1,1,0,NA,15,1,16,6,Havened,UpperWarren,17367ANEAA
17,15/03/2022,J11,PerupSanctuary,17397ANEAA,9.56E+14,DN8356,DN8357,F,ACTV_PCH,NA,A,8.3,5,2,1,2,1,1,1,0,0,NA,8,1,9,7,Havened,UpperWarren,17397ANEAA
18,15/03/2022,J12,PerupSanctuary,19300ANEAA,9.56E+14,DL 4712,DL4713,M,NA,NA,A,7.55,3,3,3,2,3,1,1,0,0,NA,0,1,1,12,Havened,UpperWarren,19300ANEAA
19,15/03/2022,J14,PerupSanctuary,19020ANEAA,9.56E+14,DL4024,DL4025,F,LACTATNG,NA,A,6.36,5,2,2,2,1,1,0,0,0,0,1,1,2,8,Havened,UpperWarren,19020ANEAA
20,15/03/2022,J15,PerupSanctuary,14962ANEAA,9.56E+14,DN8464,DL4815,M,NA,NA,A,8.09,6,0,1,2,0,0,0,0,0,NA,15,1,16,3,Havened,UpperWarren,14962ANEAA
21,15/03/2022,J16,PerupSanctuary,15631ANEAA,9.56E+14,DN7285,DN7286,M,NA,NA,A,7.15,6,0,0,2,0,1,0,0,0,NA,17,1,18,3,Havened,UpperWarren,15631ANEAA
22,15/03/2022,J17,PerupSanctuary,18609ANEAA,9.56E+14,DL4403,DL4404,F,SUCKLING,60,A,8.36,1,1,0,0,0,1,0,0,0,NA,7,1,8,2,Havened,UpperWarren,18609ANEAA
23,15/03/2022,J19,PerupSanctuary,19304ANEAA,9.56E+14,DL4816,DL4817,F,UNDEVLPD,NA,S,8.49,6,0,0,3,0,0,0,0,0,0,0,1,1,3,Havened,UpperWarren,19304ANEAA
24,15/03/2022,J20,PerupSanctuary,18998ANEAA,9.56E+14,DL4013,DL4014,M,NA,NA,A,7.29,2,2,1,1,1,1,0,0,0,NA,2,1,3,6,Havened,UpperWarren,18998ANEAA
25,15/03/2022,K12,PerupSanctuary,19025ANEAA,9.56E+14,DL4934,DL4935,F,PAR_NOAC,NA,A,8.09,3,3,3,2,3,1,1,1,0,NA,1,1,2,12,Havened,UpperWarren,19025ANEAA
26,15/03/2022,K13,PerupSanctuary,19302ANEAA,9.56E+14,DL4284,DL4285,F,UNDEVLPD,NA,S,7.49,5,2,1,1,1,1,0,0,0,0,0,1,1,6,Havened,UpperWarren,19302ANEAA
27,15/03/2022,K14,PerupSanctuary,19301ANEAA,9.56E+14,DL4282,DL4283,F,PAR_NOAC,NA,A,6.49,5,1,2,2,1,1,1,0,0,0,0,1,1,7,Havened,UpperWarren,19301ANEAA
28,15/03/2022,K17,PerupSanctuary,18610ANEAA,9.56E+14,DL4405,DL4406,M,NA,NA,A,8.27,1,1,2,2,1,1,0,0,0,NA,8,1,9,7,Havened,UpperWarren,18610ANEAA
29,15/03/2022,K18,PerupSanctuary,16967ANEAA,9.56E+14,DN8826,DN8331,M,NA,NA,A,7.12,1,1,2,2,2,1,0,0,0,0,25,1,26,8,Havened,UpperWarren,16967ANEAA
30,15/03/2022,L13,PerupSanctuary,15150ANEAA,9.56E+14,DN3641,DN3642,M,NA,NA,A,7.4,5,3,2,2,1,2,0,0,0,NA,36,1,37,10,Havened,UpperWarren,15150ANEAA
31,15/03/2022,L18,PerupSanctuary,17873ANEAA,9.56E+14,DN8460,DN8461,F,ACTV_PCH,NA,A,7.24,1,1,1,2,2,1,0,0,0,NA,16,1,17,7,Havened,UpperWarren,17873ANEAA
32,15/03/2022,L19,PerupSanctuary,16962ANEAA,9.56E+14,DN8717,DN8606,M,NA,NA,A,8.5,2,2,1,1,1,0,0,0,0,NA,17,1,18,5,Havened,UpperWarren,16962ANEAA
33,15/03/2022,M15,PerupSanctuary,13785ANEAA,9.56E+14,DN5427,DN5426,M,NA,NA,A,7.53,6,2,2,2,0,1,0,1,0,NA,37,2,39,7,Havened,UpperWarren,13785ANEAA
34,15/03/2022,M18,PerupSanctuary,17388ANEAA,9.56E+14,DN7961,DN7962,M,NA,NA,A,7.36,1,1,2,2,1,1,0,0,0,NA,20,1,21,7,Havened,UpperWarren,17388ANEAA
35,15/03/2022,M19,PerupSanctuary,18608ANEAA,9.56E+14,DL4401,DL4402,M,NA,NA,A,8.42,2,0,0,1,1,1,0,0,0,NA,7,1,8,3,Havened,UpperWarren,18608ANEAA
36,15/03/2022,M20,PerupSanctuary,18611ANEAA,9.56E+14,DN7964,DN7965,F,SUCKLING,60,A,7.52,2,2,1,1,1,1,1,0,0,0,7,1,8,6,Havened,UpperWarren,18611ANEAA
37,15/03/2022,N11,PerupSanctuary,18629ANEAA,9.56E+14,DN7928,DN7929,M,NA,NA,A,8.48,5,2,2,2,1,2,1,0,0,NA,3,1,4,9,Havened,UpperWarren,18629ANEAA
38,15/03/2022,N12,PerupSanctuary,16918ANEAA,9.56E+14,DN8542,DN8543,F,SUCKLING,40,A,8.25,7,3,3,3,1,1,0,1,0,0,6,1,7,11,Havened,UpperWarren,16918ANEAA
39,15/03/2022,N13,PerupSanctuary,13785ANEAA,9.56E+14,DN5427,DN5426,M,NA,NA,A,7.27,5,1,1,1,1,1,1,0,0,NA,37,2,39,5,Havened,UpperWarren,13785ANEAA
40,15/03/2022,N14,PerupSanctuary,18596ANEAA,9.56E+14,DL4260,DL4261,F,SUCKLING,35,A,7.08,5,2,2,2,1,2,0,0,1,0,5,1,6,9,Havened,UpperWarren,18596ANEAA
41,15/03/2022,N16,PerupSanctuary,17013ANEAA,9.56E+14,DN8207,DN7963,M,NA,NA,A,7.31,6,0,0,2,0,0,0,0,0,NA,21,1,22,2,Havened,UpperWarren,17013ANEAA
42,15/03/2022,N17,PerupSanctuary,18612ANEAA,NA,DN7966,DN7967,M,NA,NA,A,8.09,1,2,2,2,2,2,0,1,0,NA,7,1,8,10,Havened,UpperWarren,18612ANEAA
43,15/03/2022,N18,PerupSanctuary,15584ANEAA,9.56E+14,DN8499,DN7735,M,NA,NA,A,7.46,1,1,1,1,1,1,0,0,0,NA,20,1,21,5,Havened,UpperWarren,15584ANEAA
44,15/03/2022,N19,PerupSanctuary,18622ANEAA,9.56E+14,DL4412,DL4413,F,SUCKLING,35,A,8.32,2,1,1,1,0,1,0,0,0,0,5,1,6,4,Havened,UpperWarren,18622ANEAA
45,15/03/2022,N20,PerupSanctuary,16897ANEAA,9.56E+14,DN8551,DN8552,F,SUCKLING,65,A,8.01,2,2,1,1,2,1,1,0,0,0,13,1,14,7,Havened,UpperWarren,16897ANEAA
46,15/03/2022,O11,PerupSanctuary,15135ANEAA,9.56E+14,DN7035,DL4976,M,NA,NA,A,8.5,7,0,1,1,0,0,0,0,0,NA,34,1,35,2,Havened,UpperWarren,15135ANEAA
47,15/03/2022,O16,PerupSanctuary,18283ANEAA,9.56E+14,DN8724,DN8725,F,SUCKLING,30,A,7.39,6,0,1,2,0,1,0,0,0,0,11,1,12,4,Havened,UpperWarren,18283ANEAA
48,15/03/2022,O19,PerupSanctuary,18289ANEAA,9.56E+14,DL4032,DL4033,F,PAR_NOAC,NA,A,8.19,2,1,1,1,1,1,1,0,0,NA,5,1,6,5,Havened,UpperWarren,18289ANEAA
49,16/03/2022,F11,PerupSanctuary,17999ANEAA,NA,DL4705,DN8483,F,SUCKLING,40,A,6.33,3,0,0,0,0,0,0,0,0,0,1,2,3,0,Havened,UpperWarren,17999ANEAA
50,16/03/2022,F13,PerupSanctuary,19306ANEAA,9.56E+14,DL4286,DL4287,M,NA,NA,S,6.06,5,0,1,1,0,0,0,0,0,NA,0,1,1,2,Havened,UpperWarren,19306ANEAA
51,16/03/2022,F14,PerupSanctuary,17951ANEAA,9.56E+14,DN8377,DN8378,M,NA,NA,A,6.18,5,2,2,2,2,2,1,1,0,NA,4,1,5,10,Havened,UpperWarren,17951ANEAA
52,16/03/2022,F16,PerupSanctuary,19315ANEAA,9.56E+14,DL4820,DL4821,F,ACTV_PCH,NA,A,6.19,6,3,3,2,0,0,1,1,1,NA,0,1,1,8,Havened,UpperWarren,19315ANEAA
53,16/03/2022,F17,PerupSanctuary,18999ANEAA,NA,DL4803,DL4804,M,NA,NA,A,6.18,1,0,3,2,1,1,1,0,0,NA,2,2,4,7,Havened,UpperWarren,18999ANEAA
54,16/03/2022,F18,PerupSanctuary,17039ANEAA,NA,DN8299,DN8300,M,NA,NA,A,6.27,1,0,3,1,1,1,0,0,0,NA,14,2,16,6,Havened,UpperWarren,17039ANEAA
55,16/03/2022,F19,PerupSanctuary,19320ANEAA,9.56E+14,DL4174,DL4175,M,NA,NA,A,6.14,2,1,1,2,1,1,0,0,0,NA,0,1,1,6,Havened,UpperWarren,19320ANEAA
56,16/03/2022,F20,PerupSanctuary,19321ANEAA,9.56E+14,DO4779,DO4778,F,SUCKLING,50,A,6.25,2,1,1,1,2,1,0,1,0,NA,0,1,1,6,Havened,UpperWarren,19321ANEAA
57,16/03/2022,G11,PerupSanctuary,19309ANEAA,9.56E+14,DL4714,DL4715,M,NA,NA,A,6.19,3,3,3,3,3,3,1,1,1,NA,0,1,1,15,Havened,UpperWarren,19309ANEAA
58,16/03/2022,G12,PerupSanctuary,17400ANEAA,9.56E+14,DN8134,DN8135,M,NA,NA,A,6.49,3,0,1,1,0,0,0,0,0,NA,16,2,18,2,Havened,UpperWarren,17400ANEAA
59,16/03/2022,G14,PerupSanctuary,19307ANEAA,9.56E+14,DL4288,DL4289,F,SUCKLING,75,A,6.27,5,2,2,2,1,1,1,0,0,0,0,1,1,8,Havened,UpperWarren,19307ANEAA
60,16/03/2022,G15,PerupSanctuary,19314ANEAA,9.56E+14,DL4818,DL4819,F,VIRGINAL,NA,A,6.03,6,0,2,3,0,0,0,0,0,NA,0,1,1,5,Havened,UpperWarren,19314ANEAA
61,16/03/2022,G17,PerupSanctuary,19317ANEAA,9.56E+14,DL4992,DL4993,M,NA,NA,A,6.03,1,3,1,3,1,1,0,0,0,NA,0,1,1,9,Havened,UpperWarren,19317ANEAA
62,16/03/2022,G18,PerupSanctuary,19305ANEAA,NA,DL4990,DL4991,F,SUCKLING,NA,A,6.34,1,3,3,3,1,1,0,0,0,NA,0,2,2,11,Havened,UpperWarren,19305ANEAA
63,16/03/2022,G19,PerupSanctuary,16939ANEAA,9.56E+14,DN8061,DN8062,M,NA,NA,A,6.04,2,3,3,1,2,1,0,1,0,NA,2,2,4,10,Havened,UpperWarren,16939ANEAA
64,16/03/2022,H11,PerupSanctuary,17961ANEAA,9.56E+14,DL4113,DN8147,F,SUCKLING,40,A,6.05,3,0,3,2,0,0,0,0,0,0,8,1,9,5,Havened,UpperWarren,17961ANEAA
65,16/03/2022,H12,PerupSanctuary,16862ANEAA,9.56E+14,DN8162,DL4719,F,LACTATNG,NA,A,6.57,3,0,1,1,0,0,0,0,0,NA,4,2,6,2,Havened,UpperWarren,16862ANEAA
66,16/03/2022,H15,PerupSanctuary,19316ANEAA,9.56E+14,DL4822,DL4823,M,NA,NA,S,8.36,6,0,2,3,0,0,0,0,1,NA,0,1,1,5,Havened,UpperWarren,19316ANEAA
67,16/03/2022,H20,PerupSanctuary,18637ANEAA,9.56E+14,DL4307,DL4308,F,NOT_REC,NA,A,6.45,2,0,1,1,1,1,1,0,0,NA,5,1,6,4,Havened,UpperWarren,18637ANEAA
68,16/03/2022,I11,PerupSanctuary,17950ANEAA,9.56E+14,DN8375,DN8376,F,SUCKLING,20,A,8.51,3,2,1,1,0,0,0,0,0,0,12,1,13,4,Havened,UpperWarren,17950ANEAA
69,16/03/2022,I12,PerupSanctuary,19020ANEAA,9.56E+14,DL4024,DL4025,F,LACTATNG,NA,A,7.11,3,3,2,2,0,0,0,0,0,NA,1,2,3,7,Havened,UpperWarren,19020ANEAA
70,16/03/2022,I14,PerupSanctuary,19300ANEAA,9.56E+14,DL4712,DL4713,M,NA,NA,A,6.51,5,2,2,2,1,1,0,0,0,0,0,2,2,8,Havened,UpperWarren,19300ANEAA
71,16/03/2022,I15,PerupSanctuary,15631ANEAA,9.56E+14,DN7285,DN7286,M,NA,NA,A,8.28,6,2,3,2,0,0,0,0,0,NA,17,2,19,7,Havened,UpperWarren,15631ANEAA
72,16/03/2022,I16,PerupSanctuary,18998ANEAA,9.56E+14,DL4013,DL4014,M,NA,NA,A,6.46,6,2,3,2,0,1,0,0,0,NA,2,2,4,8,Havened,UpperWarren,18998ANEAA
73,16/03/2022,I18,PerupSanctuary,19318ANEAA,9.56E+14,DL4994,DL4995,F,VIRGINAL,NA,S,6.5,1,0,2,1,1,0,0,0,0,NA,0,1,1,4,Havened,UpperWarren,19318ANEAA
74,16/03/2022,I19,PerupSanctuary,19304ANEAA,NA,DL4816,DL4817,F,UNDEVLPD,NA,S,8.49,2,0,0,0,0,0,0,0,0,NA,0,2,2,0,Havened,UpperWarren,19304ANEAA
75,16/03/2022,I20,PerupSanctuary,19322ANEAA,9.56E+14,DL4151,DL4152,M,NA,NA,A,6.57,2,0,1,1,2,1,0,0,0,NA,0,1,1,5,Havened,UpperWarren,19322ANEAA
76,16/03/2022,J11,PerupSanctuary,19313ANEAA,9.56E+14,DL4731,DL4732,M,NA,NA,A,8.39,3,3,3,2,1,0,0,0,0,NA,0,1,1,9,Havened,UpperWarren,19313ANEAA
77,16/03/2022,J12,PerupSanctuary,14962ANEAA,9.56E+14,DN8464,DL4815,M,NA,NA,A,7.19,3,0,0,0,0,0,0,0,0,NA,15,2,17,0,Havened,UpperWarren,14962ANEAA
78,16/03/2022,J14,PerupSanctuary,19301ANEAA,NA,DL4282,DL4283,F,NOT_REC,NA,A,6.57,5,2,2,2,1,1,1,0,0,0,0,2,2,8,Havened,UpperWarren,19301ANEAA
79,16/03/2022,J16,PerupSanctuary,18248ANEAA,9.56E+14,DN8192,DN8193,F,SUC_LACA,20,A,6.58,6,0,0,2,0,0,0,0,0,0,10,2,12,2,Havened,UpperWarren,18248ANEAA
80,16/03/2022,J17,PerupSanctuary,18628ANEAA,NA,DN7974,DL4015,F,SUCKLING,50,A,8.2,1,0,1,1,0,1,0,0,0,0,3,2,5,3,Havened,UpperWarren,18628ANEAA
81,16/03/2022,J20,PerupSanctuary,18995ANEAA,9.56E+14,DL4009,DL4010,F,SUCKLING,25,A,7.08,2,0,1,1,2,2,1,0,0,0,3,1,4,6,Havened,UpperWarren,18995ANEAA
82,16/03/2022,K14,PerupSanctuary,19302ANEAA,NA,DL4284,DL4285,F,NA,NA,S,7.04,5,2,1,2,1,0,0,0,0,NA,0,2,2,6,Havened,UpperWarren,19302ANEAA
83,16/03/2022,K15,PerupSanctuary,18596ANEAA,9.56E+14,DL4260,DL4261,F,SUCKLING,NA,A,8.12,6,3,3,2,1,0,0,0,0,0,5,2,7,9,Havened,UpperWarren,18596ANEAA
84,16/03/2022,K16,PerupSanctuary,16967ANEAA,9.56E+14,DN8826,DN8331,M,NA,NA,A,7.08,6,1,2,2,0,0,0,0,0,NA,25,2,27,5,Havened,UpperWarren,16967ANEAA
85,16/03/2022,K17,PerupSanctuary,18609ANEAA,NA,DL4403,DL4404,F,SUCKLING,60,A,8.12,1,0,2,2,1,1,0,1,0,0,7,2,9,6,Havened,UpperWarren,18609ANEAA
86,16/03/2022,K18,PerupSanctuary,17023ANEAA,9.56E+14,DN8222,DN8223,F,SUCKLING,20,A,7.09,1,0,0,0,1,0,0,0,0,NA,22,1,23,1,Havened,UpperWarren,17023ANEAA
87,16/03/2022,K19,PerupSanctuary,17367ANEAA,9.56E+14,DN8878,DN8879,M,NA,NA,A,8.35,2,0,1,2,1,1,0,0,0,0,15,2,17,5,Havened,UpperWarren,17367ANEAA
88,16/03/2022,K20,PerupSanctuary,19323ANEAA,9.56E+14,DL4153,DL4154,F,VIRGINAL,NA,A,7.2,2,0,1,1,1,1,0,1,0,NA,0,1,1,4,Havened,UpperWarren,19323ANEAA
89,16/03/2022,L12,PerupSanctuary,19310ANEAA,9.56E+14,DL4716,DL4717,M,NA,NA,A,7.29,3,3,2,3,1,0,1,0,0,NA,0,1,1,9,Havened,UpperWarren,19310ANEAA
90,16/03/2022,L13,PerupSanctuary,15150ANEAA,NA,DN3641,DN3642,M,NA,NA,A,8.09,5,2,2,2,0,1,0,0,0,NA,36,2,38,7,Havened,UpperWarren,15150ANEAA
91,16/03/2022,L14,PerupSanctuary,18283ANEAA,NA,DN8724,DN8725,F,SUCKLING,NA,A,7.13,5,0,2,2,1,1,0,0,0,0,11,2,13,6,Havened,UpperWarren,18283ANEAA
92,16/03/2022,L15,PerupSanctuary,13785ANEAA,9.56E+14,DN5427,DN5426,M,NA,NA,A,8.05,6,2,2,2,0,0,0,0,0,NA,37,3,40,6,Havened,UpperWarren,13785ANEAA
93,16/03/2022,L17,PerupSanctuary,18608ANEAA,NA,DL4401,DL4402,M,NA,NA,A,8.07,1,0,NA,1,1,1,0,0,0,0,7,2,9,NA,Havened,UpperWarren,18608ANEAA
94,16/03/2022,L19,PerupSanctuary,18611ANEAA,9.56E+14,DN7964,DN7965,F,SUCKLING,60,A,8.26,2,1,1,1,1,1,0,0,0,0,7,2,9,5,Havened,UpperWarren,18611ANEAA
95,16/03/2022,M12,PerupSanctuary,19311ANEAA,9.56E+14,DL4718,DL4728,F,SUCKLING,25,A,7.45,3,2,2,2,0,0,0,0,0,0,0,1,1,6,Havened,UpperWarren,19311ANEAA
96,16/03/2022,M13,PerupSanctuary,18996ANEAA,9.56E+14,DL4293,DL4949,M,NA,NA,A,8,5,2,2,2,0,1,0,0,0,NA,3,1,4,7,Havened,UpperWarren,18996ANEAA
97,16/03/2022,M15,PerupSanctuary,17388ANEAA,9.56E+14,DN7961,DN7962,M,NA,NA,A,7.57,6,3,3,2,0,1,0,0,0,NA,20,2,22,9,Havened,UpperWarren,17388ANEAA
98,16/03/2022,M18,PerupSanctuary,19319ANEAA,9.56E+14,DL4999,DL4500,F,SUCKLING,20,A,7.24,1,2,2,2,1,1,1,0,0,NA,0,1,1,8,Havened,UpperWarren,19319ANEAA
99,16/03/2022,N11,PerupSanctuary,19312ANEAA,9.56E+14,DL4729,DL4730,M,NA,NA,A,8.15,3,3,3,1,0,0,0,0,0,NA,0,1,1,7,Havened,UpperWarren,19312ANEAA
100,16/03/2022,N14,PerupSanctuary,19308ANEAA,9.56E+14,DL4291,DL4292,M,NA,NA,A,7.23,5,1,1,1,0,1,1,0,0,0,0,1,1,4,Havened,UpperWarren,19308ANEAA
101,16/03/2022,N17,PerupSanctuary,17013ANEAA,NA,DN8207,DN7963,M,NA,NA,A,7.55,1,0,1,1,0,1,0,0,0,0,21,2,23,3,Havened,UpperWarren,17013ANEAA
102,16/03/2022,N19,PerupSanctuary,19324ANEAA,9.56E+14,DL4155,DL4156,M,NA,NA,A,8.08,2,0,1,1,3,1,0,1,0,NA,0,1,1,6,Havened,UpperWarren,19324ANEAA
103,16/03/2022,O11,PerupSanctuary,18600ANEAA,9.56E+14,DL4210,DL4211,F,SUCKLING,35,A,8.06,3,3,3,1,1,0,0,0,0,0,3,1,4,8,Havened,UpperWarren,18600ANEAA
104,16/03/2022,O13,PerupSanctuary,15135ANEAA,9.56E+14,DN7035,DL4976,M,NA,NA,A,7.4,5,0,2,2,1,1,0,1,0,NA,34,2,36,6,Havened,UpperWarren,15135ANEAA
105,16/03/2022,O14,PerupSanctuary,18629ANEAA,NA,DN7928,DN7929,M,NA,NA,A,7.34,5,2,2,2,0,1,0,0,0,0,3,2,5,7,Havened,UpperWarren,18629ANEAA
106,16/03/2022,O16,PerupSanctuary,18994ANEAA,9.56E+14,DL4801,DL4802,F,ACTV_PCH,NA,A,7.33,6,3,3,2,0,0,0,0,0,NA,3,1,4,8,Havened,UpperWarren,18994ANEAA
107,16/03/2022,O17,PerupSanctuary,18622ANEAA,NA,DL4412,DL4413,F,SUCKLING,35,A,7.47,1,0,2,2,1,1,0,0,0,0,5,2,7,6,Havened,UpperWarren,18622ANEAA
108,16/03/2022,O18,PerupSanctuary,15584ANEAA,NA,DN8499,DN7735,M,NA,NA,A,7.38,1,2,2,2,1,0,0,0,0,NA,20,2,22,7,Havened,UpperWarren,15584ANEAA
109,16/03/2022,O19,PerupSanctuary,18612ANEAA,9.56E+14,DN7966,DN7967,M,NA,NA,A,7.59,2,1,2,3,1,1,0,0,1,NA,7,2,9,8,Havened,UpperWarren,18612ANEAA
110,16/03/2022,O20,PerupSanctuary,19014ANEAA,9.56E+14,DL4811,DL4812,F,SUCKLING,20,A,7.48,2,1,2,1,1,0,0,0,0,0,1,1,2,5,Havened,UpperWarren,19014ANEAA
111,17/03/2022,F11,PerupSanctuary,19328ANEAA,9.56E+14,DL4733,DL4734,M,NA,NA,A,6.27,3,3,3,3,1,0,0,0,0,NA,0,1,1,10,Havened,UpperWarren,19328ANEAA
