,Date,Trap,Site,Animal_No,Microchip,Left_ear,Right_ear,Sex,Repro_status,PY_CR,Age,Time,Handler,Approach,Bag_on,Door_open,Bag_before,Bag_during,Vocalise,Heavy_breathing,Trap_damage,Joey_eject,No_Caps,previous_captures,Total_prev_caps,Cumulative_score,Haven,Region,Animal_ID
112,17/03/2022,F12,PerupSanctuary,19297ANEAA,9.56E+14,DL4706,DL4707,M,NA,NA,S,6.41,3,0,1,1,0,0,0,0,0,0,0,2,2,2,Havened,UpperWarren,19297ANEAA
113,17/03/2022,F12,PerupSanctuary,19297ANEAA,9.56E+14,DL4706,DL4707,M,NA,NA,S,6.41,3,0,1,1,0,0,0,0,0,NA,0,2,2,2,Havened,UpperWarren,19297ANEAA
114,17/03/2022,F12,PerupSanctuary,17999ANEAA,9.56E+14,DL4705,DN8483,F,SUCKLING,40,A,6.41,3,0,1,1,0,0,0,0,0,0,1,4,5,2,Havened,UpperWarren,17999ANEAA
115,17/03/2022,F12,PerupSanctuary,17999ANEAA,9.56E+14,DL4705,DN8483,F,SUCKLING,40,A,6.41,3,0,1,1,0,0,0,0,0,NA,1,4,5,2,Havened,UpperWarren,17999ANEAA
116,17/03/2022,F13,PerupSanctuary,19336ANEAA,9.56E+14,DL4294,DL4295,F,SUCKLING,15,A,6.24,5,3,2,2,1,1,0,0,0,NA,0,1,1,9,Havened,UpperWarren,19336ANEAA
117,17/03/2022,F15,PerupSanctuary,17951ANEAA,9.56E+14,DN8377,DN8378,M,NA,NA,A,6.21,6,3,3,3,0,1,1,1,0,NA,4,2,6,10,Havened,UpperWarren,17951ANEAA
118,17/03/2022,F16,PerupSanctuary,19330ANEAA,9.56E+14,DL4824,DL4825,M,NA,NA,A,6.27,6,0,3,3,1,1,0,1,0,NA,0,1,1,8,Havened,UpperWarren,19330ANEAA
119,17/03/2022,F17,PerupSanctuary,19340ANEAA,9.56E+14,DL4905,DL4906,F,PAR_NOAC,NA,A,6.22,4,0,2,2,0,0,1,0,0,NA,0,1,1,4,Havened,UpperWarren,19340ANEAA
120,17/03/2022,F18,PerupSanctuary,16939ANEAA,9.56E+14,DN8061,DN8062,M,NA,NA,A,6.44,4,1,1,2,1,0,0,0,1,NA,2,3,5,5,Havened,UpperWarren,16939ANEAA
121,17/03/2022,F19,PerupSanctuary,19010ANEAA,9.56E+14,DN8683,DN8684,F,NOT_REC,NA,A,6.17,2,1,1,2,0,0,0,0,0,NA,1,2,3,4,Havened,UpperWarren,19010ANEAA
122,17/03/2022,F20,PerupSanctuary,18999ANEAA,9.56E+14,DL4803,DL4804,M,NA,NA,A,6.3,2,0,NA,1,2,0,0,1,0,NA,2,3,5,NA,Havened,UpperWarren,18999ANEAA
123,17/03/2022,G11,PerupSanctuary,17400ANEAA,9.56E+14,DN8134,DN8135,M,NA,NA,A,6.19,3,3,3,3,3,1,0,0,0,NA,16,3,19,13,Havened,UpperWarren,17400ANEAA
124,17/03/2022,G12,PerupSanctuary,19299ANEAA,9.56E+14,DL4710,DL4711,F,NA,NA,A,7,3,0,2,2,0,0,0,0,0,NA,0,2,2,4,Havened,UpperWarren,19299ANEAA
125,17/03/2022,G13,PerupSanctuary,19335ANEAA,9.56E+14,DL4299,DL4300,M,NA,NA,A,6.13,5,2,2,2,1,2,0,0,0,NA,0,1,1,9,Havened,UpperWarren,19335ANEAA
126,17/03/2022,G14,PerupSanctuary,19314ANEAA,9.56E+14,DL4818,DL4819,F,UNDEVLPD,NA,S,6.39,5,2,2,2,0,0,0,0,0,NA,0,2,2,6,Havened,UpperWarren,19314ANEAA
127,17/03/2022,G15,PerupSanctuary,17961ANEAA,9.56E+14,DL4113,DN8147,F,SUCKLING,40,A,6.15,6,0,3,2,0,0,0,0,0,0,8,2,10,5,Havened,UpperWarren,17961ANEAA
128,17/03/2022,G16,PerupSanctuary,19331ANEAA,9.56E+14,DL4826,DL4827,F,SUCKLING,50,A,6.38,6,3,3,3,2,1,0,0,0,0,0,1,1,12,Havened,UpperWarren,19331ANEAA
129,17/03/2022,G17,PerupSanctuary,19339ANEAA,9.56E+14,DL4996,DL4997,F,UNDEVLPD,NA,S,6.04,4,0,2,2,1,1,0,0,0,NA,0,1,1,6,Havened,UpperWarren,19339ANEAA
130,17/03/2022,G18,PerupSanctuary,19317ANEAA,9.56E+14,DL4992,DL4993,M,NA,NA,A,6.51,4,2,2,2,1,0,0,0,1,NA,0,2,2,7,Havened,UpperWarren,19317ANEAA
131,17/03/2022,G19,PerupSanctuary,17398ANEAA,9.56E+14,DN8358,DN8359,M,NA,NA,A,6.03,2,1,1,2,1,1,0,1,0,NA,16,1,17,6,Havened,UpperWarren,17398ANEAA
132,17/03/2022,G20,PerupSanctuary,19325ANEAA,9.56E+14,DL4176,DL4177,F,VIRGINAL,NA,A,6.42,2,0,1,2,0,0,0,1,1,0,0,1,1,3,Havened,UpperWarren,19325ANEAA
133,17/03/2022,H11,PerupSanctuary,16862ANEAA,9.56E+14,DN8162,DL4719,F,LACTATNG,NA,A,6.1,3,1,2,2,0,0,0,0,0,0,4,3,7,5,Havened,UpperWarren,16862ANEAA
134,17/03/2022,H12,PerupSanctuary,19309ANEAA,9.56E+14,DL4714,DL4715,M,NA,NA,A,7.19,3,3,3,2,2,0,0,0,0,NA,0,2,2,10,Havened,UpperWarren,19309ANEAA
135,17/03/2022,H15,PerupSanctuary,19303ANEAA,9.56E+14,DL4813,DL4814,M,NA,NA,S,7.59,6,0,0,2,0,0,0,0,0,NA,0,2,2,2,Havened,UpperWarren,19303ANEAA
136,17/03/2022,H17,PerupSanctuary,19318ANEAA,9.56E+14,DL4994,DL4995,F,UNDEVLPD,NA,S,8.17,6,0,0,2,0,0,0,0,0,NA,0,2,2,2,Havened,UpperWarren,19318ANEAA
137,17/03/2022,H18,PerupSanctuary,17406ANEAA,9.56E+14,DN8824,DN7973,F,SUCKLING,25,A,7,4,2,2,1,0,0,0,0,0,0,5,2,7,5,Havened,UpperWarren,17406ANEAA
138,17/03/2022,H20,PerupSanctuary,19322ANEAA,9.56E+14,DL4151,DL4152,M,NA,NA,A,6.53,2,3,2,2,2,0,1,1,0,0,0,2,2,9,Havened,UpperWarren,19322ANEAA
139,17/03/2022,I11,PerupSanctuary,17397ANEAA,9.56E+14,DN8356,DN8357,F,ACTV_PCH,NA,A,8.14,11,2,1,2,0,1,0,0,0,0,8,2,10,6,Havened,UpperWarren,17397ANEAA
140,17/03/2022,I12,PerupSanctuary,19300ANEAA,9.56E+14,DL 4712,DL4713,M,NA,NA,A,7.17,3,3,2,2,0,0,0,0,0,NA,0,3,3,7,Havened,UpperWarren,19300ANEAA
141,17/03/2022,I13,PerupSanctuary,19020ANEAA,9.56E+14,DL4024,DL4025,F,LACTATNG,NA,A,7.58,11,2,1,2,1,1,0,0,0,0,1,3,4,7,Havened,UpperWarren,19020ANEAA
142,17/03/2022,I17,PerupSanctuary,18248ANEAA,9.56E+14,DN8192,DN8193,F,SUC_LACA,20,A,8.21,6,0,0,1,0,0,0,0,0,0,10,3,13,1,Havened,UpperWarren,18248ANEAA
143,17/03/2022,I18,PerupSanctuary,19341ANEAA,9.56E+14,DL4907,DL4908,F,ACTV_PCH,NA,A,7.07,4,1,1,1,0,0,1,0,1,NA,0,1,1,3,Havened,UpperWarren,19341ANEAA
144,17/03/2022,I19,PerupSanctuary,17023ANEAA,9.56E+14,DN8222,DN8223,F,SUCKLING,45,A,8.4,2,1,2,0,1,0,0,0,0,0,22,2,24,4,Havened,UpperWarren,17023ANEAA
145,17/03/2022,J11,PerupSanctuary,17950ANEAA,9.56E+14,DN8375,DN8376,F,SUCKLING,20,A,8.2,11,1,2,1,0,1,0,0,0,0,12,2,14,5,Havened,UpperWarren,17950ANEAA
146,17/03/2022,J13,PerupSanctuary,19338ANEAA,9.56E+14,DL4298,DL4226,F,PAR_NOAC,NA,A,7.48,11,2,3,2,0,1,1,0,0,0,0,1,1,8,Havened,UpperWarren,19338ANEAA
147,17/03/2022,J15,PerupSanctuary,15631ANEAA,9.56E+14,DN7285,DN7286,M,NA,NA,A,7.52,6,2,1,2,0,0,0,0,0,NA,17,3,20,5,Havened,UpperWarren,15631ANEAA
148,17/03/2022,J16,PerupSanctuary,18610ANEAA,9.56E+14,DL4405,DL4406,M,NA,NA,A,6.54,6,3,2,2,0,0,0,0,0,NA,8,2,10,7,Havened,UpperWarren,18610ANEAA
149,17/03/2022,J17,PerupSanctuary,18608ANEAA,9.56E+14,DL4401,DL4402,M,NA,NA,A,8.29,6,1,1,2,0,0,0,0,0,NA,7,3,10,4,Havened,UpperWarren,18608ANEAA
150,17/03/2022,J18,PerupSanctuary,16967ANEAA,9.56E+14,DN8826,DN8331,M,NA,NA,A,7.22,4,1,1,1,1,0,0,0,0,NA,25,3,28,4,Havened,UpperWarren,16967ANEAA
151,17/03/2022,J19,PerupSanctuary,19327ANEAA,9.56E+14,DL4157,DL4158,F,SUCKLING,15,A,8.29,2,1,1,1,1,0,0,0,0,0,0,1,1,4,Havened,UpperWarren,19327ANEAA
152,17/03/2022,K15,PerupSanctuary,19301ANEAA,9.56E+14,DL4282,DL4283,F,PAR_NOAC,NA,A,7.45,6,1,1,2,0,0,0,0,0,NA,0,3,3,4,Havened,UpperWarren,19301ANEAA
153,17/03/2022,K17,PerupSanctuary,18609ANEAA,9.56E+14,DL4403,DL4404,F,SUCKLING,60,A,8.34,4,0,0,1,0,0,0,0,0,0,7,3,10,1,Havened,UpperWarren,18609ANEAA
154,17/03/2022,K19,PerupSanctuary,17039ANEAA,9.56E+14,DN8299,DN8300,M,NA,NA,A,8.22,2,2,1,2,2,0,0,0,0,NA,14,3,17,7,Havened,UpperWarren,17039ANEAA
155,17/03/2022,K20,PerupSanctuary,19323ANEAA,9.56E+14,DL4153,DL4154,F,NOT_REC,NA,A,7.22,12,0,1,1,0,0,0,0,0,NA,0,2,2,2,Havened,UpperWarren,19323ANEAA
156,17/03/2022,L13,PerupSanctuary,19311ANEAA,9.56E+14,DL4718,DL4728,F,SUCKLING,25,A,7.38,11,2,2,2,1,1,1,0,0,0,0,2,2,8,Havened,UpperWarren,19311ANEAA
157,17/03/2022,L14,PerupSanctuary,19337ANEAA,9.56E+14,DL4296,DL4297,M,NA,NA,A,6.56,5,3,2,3,1,2,1,0,0,NA,0,1,1,11,Havened,UpperWarren,19337ANEAA
158,17/03/2022,L15,PerupSanctuary,14962ANEAA,9.56E+14,DN8464,DL4815,M,NA,NA,A,7.39,6,0,1,2,0,0,0,0,0,NA,15,3,18,3,Havened,UpperWarren,14962ANEAA
159,17/03/2022,L17,PerupSanctuary,18283ANEAA,9.56E+14,DN8724,DN8725,F,SUCKLING,30,A,8.28,4,0,0,1,0,1,0,0,0,0,11,3,14,2,Havened,UpperWarren,18283ANEAA
160,17/03/2022,L18,PerupSanctuary,17367ANEAA,9.56E+14,DN8878,DN8879,M,NA,NA,A,7.46,4,1,1,3,0,0,0,0,0,NA,15,3,18,5,Havened,UpperWarren,17367ANEAA
161,17/03/2022,L19,PerupSanctuary,16897ANEAA,9.56E+14,DN8551,DN8552,F,SUCKLING,65,A,8.15,2,1,1,1,0,0,0,0,0,0,13,2,15,3,Havened,UpperWarren,16897ANEAA
162,17/03/2022,L20,PerupSanctuary,19017ANEAA,9.56E+14,DL4018,DL4019,M,NA,NA,A,7.33,12,1,1,1,0,0,0,0,0,NA,1,1,2,3,Havened,UpperWarren,19017ANEAA
163,17/03/2022,M13,PerupSanctuary,19310ANEAA,9.56E+14,DL4716,DL4717,M,NA,NA,A,7.33,11,2,2,2,0,1,0,0,0,0,0,2,2,7,Havened,UpperWarren,19310ANEAA
164,17/03/2022,M15,PerupSanctuary,17381ANEAA,9.56E+14,DN8884,DN8885,F,SUCKLING,NA,A,7.34,6,0,0,2,0,0,0,0,0,0,18,2,20,2,Havened,UpperWarren,17381ANEAA
165,17/03/2022,M17,PerupSanctuary,17388ANEAA,9.56E+14,DN7961,DN7962,M,NA,NA,A,8.22,4,1,1,1,1,0,0,0,1,NA,20,3,23,4,Havened,UpperWarren,17388ANEAA
166,17/03/2022,M18,PerupSanctuary,18612ANEAA,9.56E+14,DN7966,DN7967,M,NA,NA,A,7.34,4,0,0,2,1,1,0,0,0,NA,7,3,10,4,Havened,UpperWarren,18612ANEAA
167,17/03/2022,M19,PerupSanctuary,18622ANEAA,9.56E+14,DL4412,DL4413,F,SUCKLING,40,A,8.09,2,2,0,1,1,0,0,0,0,0,5,3,8,4,Havened,UpperWarren,18622ANEAA
168,17/03/2022,M20,PerupSanctuary,19324ANEAA,9.56E+14,DL4155,DL4156,M,NA,NA,A,7.43,2,0,1,1,0,0,0,0,0,NA,0,2,2,2,Havened,UpperWarren,19324ANEAA
169,17/03/2022,N13,PerupSanctuary,19025ANEAA,9.56E+14,DL4934,DL4935,F,PAR_NOAC,NA,A,7.22,5,2,2,2,1,1,0,1,0,0,1,2,3,8,Havened,UpperWarren,19025ANEAA
170,17/03/2022,N14,PerupSanctuary,18596ANEAA,9.56E+14,DL4260,DL4261,F,SUCKLING,35,A,7.06,5,2,2,2,1,2,0,0,0,0,5,3,8,9,Havened,UpperWarren,18596ANEAA
171,17/03/2022,N15,PerupSanctuary,18629ANEAA,9.56E+14,DN7928,DN7929,M,NA,NA,A,7.26,6,2,2,2,0,1,0,1,0,NA,3,3,6,7,Havened,UpperWarren,18629ANEAA
172,17/03/2022,N17,PerupSanctuary,15584ANEAA,9.56E+14,DN8499,DN7735,M,NA,NA,A,8.17,4,1,1,1,0,0,0,0,0,NA,20,3,23,3,Havened,UpperWarren,15584ANEAA
173,17/03/2022,N20,PerupSanctuary,19014ANEAA,9.56E+14,DL4811,DL4812,F,SUCKLING,20,A,7.48,2,3,1,1,2,0,0,0,0,0,1,2,3,7,Havened,UpperWarren,19014ANEAA
174,17/03/2022,O11,PerupSanctuary,15135ANEAA,9.56E+14,DN7035,DL4976,M,NA,NA,A,8.09,3,1,2,2,0,0,0,0,0,NA,34,3,37,5,Havened,UpperWarren,15135ANEAA
175,17/03/2022,O12,PerupSanctuary,19312ANEAA,9.56E+14,DL4729,DL4730,M,NA,NA,A,7.51,3,1,2,1,0,0,0,0,0,NA,0,2,2,4,Havened,UpperWarren,19312ANEAA
176,17/03/2022,O13,PerupSanctuary,15150ANEAA,9.56E+14,DN3641,DN3642,M,NA,NA,A,7.16,5,2,1,2,0,1,0,0,0,NA,36,3,39,6,Havened,UpperWarren,15150ANEAA
177,17/03/2022,O15,PerupSanctuary,17013ANEAA,9.56E+14,DN8207,DN7963,M,NA,NA,A,7.17,6,1,2,2,0,0,0,0,0,NA,21,3,24,5,Havened,UpperWarren,17013ANEAA
178,17/03/2022,O16,PerupSanctuary,19332ANEAA,9.56E+14,DL4828,DL4829,M,NA,NA,S,7.09,6,2,3,3,0,0,0,0,0,NA,0,1,1,8,Havened,UpperWarren,19332ANEAA
179,17/03/2022,O18,PerupSanctuary,18994ANEAA,9.56E+14,DL4801,DL4802,F,NA,NA,A,8.01,4,2,2,2,0,0,0,0,0,NA,3,2,5,6,Havened,UpperWarren,18994ANEAA
180,18/03/2022,F11,PerupSanctuary,19297ANEAA,9.56E+14,DL4706,DL4707,M,NA,NA,S,6.24,3,0,1,1,0,0,0,0,0,NA,0,3,3,2,Havened,UpperWarren,19297ANEAA
181,18/03/2022,F12,PerupSanctuary,19299ANEAA,9.56E+14,DL4710,DL4711,F,ACTV_PCH,NA,A,6.33,3,1,1,0,0,0,0,0,0,NA,0,3,3,2,Havened,UpperWarren,19299ANEAA
182,18/03/2022,F13,PerupSanctuary,17951ANEAA,9.56E+14,DN8377,DN8378,M,NA,NA,A,6.2,5,2,2,2,1,1,1,0,0,NA,4,3,7,8,Havened,UpperWarren,17951ANEAA
183,18/03/2022,F15,PerupSanctuary,19344ANEAA,9.56E+14,DL4830,DL4831,F,SUC_LACA,10,A,6.1,6,2,3,2,0,0,0,0,1,0,0,1,1,7,Havened,UpperWarren,19344ANEAA
184,18/03/2022,F16,PerupSanctuary,19345ANEAA,9.56E+14,DL4832,DL4833,M,NA,NA,S,6.21,6,0,3,3,0,0,0,0,0,NA,0,1,1,6,Havened,UpperWarren,19345ANEAA
185,18/03/2022,F17,PerupSanctuary,19305ANEAA,9.56E+14,DL4990,DL4991,F,SUCKLING,20,A,6.15,4,0,1,1,0,0,0,0,0,NA,0,3,3,2,Havened,UpperWarren,19305ANEAA
186,18/03/2022,F18,PerupSanctuary,19320ANEAA,9.56E+14,DL4174,DL4175,M,NA,NA,A,6.22,4,0,1,2,0,1,0,0,0,NA,0,2,2,4,Havened,UpperWarren,19320ANEAA
187,18/03/2022,F20,PerupSanctuary,18999ANEAA,9.56E+14,DL4803,DL4804,M,NA,NA,A,6.17,11,1,1,2,1,0,0,1,0,NA,2,4,6,5,Havened,UpperWarren,18999ANEAA
188,18/03/2022,G11,PerupSanctuary,19298ANEAA,9.56E+14,DL4708,DL4709,F,SUCKLING,30,A,6.17,3,3,3,3,0,0,0,0,0,0,0,2,2,9,Havened,UpperWarren,19298ANEAA
189,18/03/2022,G12,PerupSanctuary,17999ANEAA,9.56E+14,DL4705,DN8483,F,SUCKLING,NA,A,6.41,3,3,3,3,0,0,0,0,0,0,1,5,6,9,Havened,UpperWarren,17999ANEAA
190,18/03/2022,G13,PerupSanctuary,19333ANEAA,9.56E+14,DL4227,DL4228,F,UNDEVLPD,NA,S,6.11,5,1,2,2,1,0,0,0,0,NA,0,1,1,6,Havened,UpperWarren,19333ANEAA
191,18/03/2022,G14,PerupSanctuary,17961ANEAA,9.56E+14,DL4113,DN8147,F,SUCKLING,40,A,6.32,5,2,2,2,0,0,0,0,0,0,8,3,11,6,Havened,UpperWarren,17961ANEAA
192,18/03/2022,G16,PerupSanctuary,19309ANEAA,9.56E+14,DL4714,DL4715,M,NA,NA,A,6.31,6,1,0,2,1,1,1,0,0,NA,0,3,3,5,Havened,UpperWarren,19309ANEAA
193,18/03/2022,G17,PerupSanctuary,19335ANEAA,9.56E+14,DL4299,DL4300,M,NA,NA,A,6.07,4,0,0,1,0,0,0,0,0,NA,0,2,2,1,Havened,UpperWarren,19335ANEAA
194,18/03/2022,G18,PerupSanctuary,19348ANEAA,9.56E+14,DL4909,DL4910,F,UNDEVLPD,NA,S,6.3,19,0,1,1,0,0,0,0,0,0,0,1,1,2,Havened,UpperWarren,19348ANEAA
195,18/03/2022,G20,PerupSanctuary,19316ANEAA,9.56E+14,DL4822,DL4823,M,NA,NA,S,6.26,11,0,0,1,0,0,0,0,0,NA,0,2,2,1,Havened,UpperWarren,19316ANEAA
196,18/03/2022,H11,PerupSanctuary,17950ANEAA,9.56E+14,DN8375,DN8376,F,SUCKLING,20,A,6.1,3,0,0,0,0,0,0,0,0,0,12,3,15,0,Havened,UpperWarren,17950ANEAA
197,18/03/2022,H13,PerupSanctuary,19307ANEAA,9.56E+14,DL4288,DL4289,F,SUCKLING,50,A,8.07,6,3,2,2,0,0,0,0,1,0,0,2,2,7,Havened,UpperWarren,19307ANEAA
198,18/03/2022,H14,PerupSanctuary,19314ANEAA,9.56E+14,DL4818,DL4819,F,UNDEVLPD,NA,A,6.38,5,2,3,2,0,1,0,0,0,NA,0,3,3,8,Havened,UpperWarren,19314ANEAA
199,18/03/2022,H15,PerupSanctuary,19331ANEAA,9.56E+14,DL4826,DL4827,F,SUCKLING,NA,A,7.57,6,1,2,2,0,0,0,0,0,0,0,2,2,5,Havened,UpperWarren,19331ANEAA
200,18/03/2022,H20,PerupSanctuary,17398ANEAA,9.56E+14,DN8358,DN8359,M,NA,NA,A,6.3,11,0,1,2,0,0,0,0,0,NA,16,2,18,3,Havened,UpperWarren,17398ANEAA
201,18/03/2022,I11,PerupSanctuary,19313ANEAA,9.56E+14,DL4731,DL4732,M,NA,NA,A,8.2,18,3,1,1,0,0,0,0,0,NA,0,2,2,5,Havened,UpperWarren,19313ANEAA
202,18/03/2022,I14,PerupSanctuary,19302ANEAA,9.56E+14,DL4284,DL4285,F,UNDEVLPD,NA,S,6.45,5,2,2,1,1,0,1,0,0,NA,0,3,3,6,Havened,UpperWarren,19302ANEAA
203,18/03/2022,I15,PerupSanctuary,18248ANEAA,9.56E+14,DN8192,DN8193,F,SUC_LACA,NA,A,7.52,6,0,2,2,0,0,0,0,0,0,10,4,14,4,Havened,UpperWarren,18248ANEAA
204,18/03/2022,I16,PerupSanctuary,19303ANEAA,9.56E+14,DL4813,DL4814,M,NA,NA,S,6.39,6,0,0,2,0,0,0,0,0,NA,0,3,3,2,Havened,UpperWarren,19303ANEAA
205,18/03/2022,I18,PerupSanctuary,17406ANEAA,9.56E+14,DN8824,DN7973,F,SUCKLING,20,A,6.46,19,0,1,1,0,0,0,0,0,0,5,3,8,2,Havened,UpperWarren,17406ANEAA
206,18/03/2022,I19,PerupSanctuary,18628ANEAA,9.56E+14,DN7974,DL4015,F,SUCKLING,NA,A,8.03,12,1,0,1,0,0,0,0,0,0,3,3,6,2,Havened,UpperWarren,18628ANEAA
207,18/03/2022,I20,PerupSanctuary,17023ANEAA,9.56E+14,DN8222,DN8223,F,SUCKLING,20,A,6.38,11,0,0,1,0,0,0,0,0,NA,22,3,25,1,Havened,UpperWarren,17023ANEAA
208,18/03/2022,J11,PerupSanctuary,17397ANEAA,9.56E+14,DN8356,DN8357,F,NA,NA,A,8.24,3,2,1,1,0,0,0,0,0,NA,8,3,11,4,Havened,UpperWarren,17397ANEAA
209,18/03/2022,J14,PerupSanctuary,19338ANEAA,9.56E+14,DL4298,DL4226,F,ACTV_PCH,NA,A,6.51,5,2,1,2,0,1,1,0,0,NA,0,2,2,6,Havened,UpperWarren,19338ANEAA
210,18/03/2022,J15,PerupSanctuary,19300ANEAA,9.56E+14,DL 4712,DL4713,M,NA,NA,A,7.48,6,2,3,2,0,0,0,0,0,NA,0,4,4,7,Havened,UpperWarren,19300ANEAA
211,18/03/2022,J16,PerupSanctuary,19301ANEAA,9.56E+14,DL4282,DL4283,F,PAR_NOAC,NA,A,6.44,6,1,2,2,0,0,0,0,0,NA,0,4,4,5,Havened,UpperWarren,19301ANEAA
212,18/03/2022,J17,PerupSanctuary,19296ANEAA,9.56E+14,DL4199,DL4200,F,SUCKLING,20,A,8.24,4,0,2,1,0,1,0,0,0,0,0,2,2,4,Havened,UpperWarren,19296ANEAA
213,18/03/2022,J18,PerupSanctuary,15631ANEAA,9.56E+14,DN7285,DN7286,M,NA,NA,A,6.56,19,0,1,1,0,0,0,0,0,NA,17,4,21,2,Havened,UpperWarren,15631ANEAA
214,18/03/2022,J19,PerupSanctuary,19341ANEAA,9.56E+14,DL4907,DL4908,F,ACTV_PCH,NA,A,7.57,12,1,0,1,0,0,0,0,0,NA,0,2,2,2,Havened,UpperWarren,19341ANEAA
215,18/03/2022,J20,PerupSanctuary,19304ANEAA,9.56E+14,DL4816,DL4817,F,NA,NA,S,6.46,11,0,0,0,0,0,0,0,0,NA,0,3,3,0,Havened,UpperWarren,19304ANEAA
216,18/03/2022,K12,PerupSanctuary,19350ANEAA,9.56E+14,DL4737,DL4738,M,NA,NA,A,6.58,3,3,3,2,1,0,0,0,0,NA,0,1,1,9,Havened,UpperWarren,19350ANEAA
217,18/03/2022,K13,PerupSanctuary,19310ANEAA,9.56E+14,DL4716,DL4717,M,NA,NA,A,7.53,5,2,2,2,0,0,0,0,0,NA,0,3,3,6,Havened,UpperWarren,19310ANEAA
218,18/03/2022,K14,PerupSanctuary,19337ANEAA,9.56E+14,DL4296,DL4297,M,NA,NA,A,6.58,5,2,1,2,1,1,0,0,0,NA,0,2,2,7,Havened,UpperWarren,19337ANEAA
219,18/03/2022,K15,PerupSanctuary,18610ANEAA,9.56E+14,DL4405,DL4406,M,NA,NA,A,7.43,6,3,3,2,0,0,0,0,0,NA,8,3,11,8,Havened,UpperWarren,18610ANEAA
220,18/03/2022,K17,PerupSanctuary,16967ANEAA,9.56E+14,DN8826,DN8331,M,NA,NA,A,8.17,4,2,2,1,0,0,0,0,0,NA,25,4,29,5,Havened,UpperWarren,16967ANEAA
221,18/03/2022,K19,PerupSanctuary,18608ANEAA,9.56E+14,DL4401,DL4402,M,NA,NA,A,7.51,12,1,0,1,1,0,0,0,0,NA,7,4,11,3,Havened,UpperWarren,18608ANEAA
222,18/03/2022,K20,PerupSanctuary,19327ANEAA,9.56E+14,DL4157,DL4158,F,SUCKLING,15,A,6.51,11,1,1,1,0,0,0,0,0,NA,0,2,2,3,Havened,UpperWarren,19327ANEAA
