,Date,Trap,Site,Animal_No,Microchip,Left_ear,Right_ear,Sex,Repro_status,PY_CR,Age,Time,Handler,Approach,Bag_on,Door_open,Bag_before,Bag_during,Vocalise,Heavy_breathing,Trap_damage,Joey_eject,No_Caps,previous_captures,Total_prev_caps,Cumulative_score,Haven,Region,Animal_ID
223,18/03/2022,L12,PerupSanctuary,19311ANEAA,9.56E+14,DL4718,DL4728,F,SUCKLING,25,A,7.12,3,3,2,2,0,0,0,0,0,0,0,3,3,7,Havened,UpperWarren,19311ANEAA
224,18/03/2022,L13,PerupSanctuary,19025ANEAA,9.56E+14,DL4934,DL4935,F,PAR_NOAC,NA,A,7.46,5,3,2,2,0,1,0,0,1,NA,1,3,4,8,Havened,UpperWarren,19025ANEAA
225,18/03/2022,L17,PerupSanctuary,18637ANEAA,9.56E+14,DL4307,DL4308,F,SUCKLING,45,A,8.08,4,0,0,1,1,0,0,0,0,0,5,2,7,2,Havened,UpperWarren,18637ANEAA
226,18/03/2022,L18,PerupSanctuary,18995ANEAA,9.56E+14,DL4009,DL4010,F,SUCKLING,40,A,7.05,19,0,1,1,0,1,0,0,0,0,3,2,5,3,Havened,UpperWarren,18995ANEAA
227,18/03/2022,L19,PerupSanctuary,17039ANEAA,9.56E+14,DN8299,DN8300,M,NA,NA,A,7.46,11,1,0,1,1,3,1,0,0,NA,14,4,18,6,Havened,UpperWarren,17039ANEAA
228,18/03/2022,M12,PerupSanctuary,19351ANEAA,9.56E+14,DL4751,DL4752,M,NA,NA,S,7.2,3,2,2,1,0,0,0,0,0,NA,0,1,1,5,Havened,UpperWarren,19351ANEAA
229,18/03/2022,M13,PerupSanctuary,15150ANEAA,9.56E+14,DN3641,DN3642,M,NA,NA,A,7.39,5,2,2,2,1,1,0,0,0,NA,36,4,40,8,Havened,UpperWarren,15150ANEAA
230,18/03/2022,M15,PerupSanctuary,13785ANEAA,9.56E+14,DN5427,DN5426,M,NA,NA,A,7.35,6,1,3,2,1,0,0,0,0,NA,37,4,41,7,Havened,UpperWarren,13785ANEAA
231,18/03/2022,M16,PerupSanctuary,17388ANEAA,9.56E+14,DN7961,DN7962,M,NA,NA,A,7.03,6,3,3,2,0,0,0,0,0,NA,20,4,24,8,Havened,UpperWarren,17388ANEAA
232,18/03/2022,M18,PerupSanctuary,18289ANEAA,9.56E+14,DL4032,DL4033,F,ACTV_PCH,NA,A,7.15,19,0,1,1,0,0,0,0,0,NA,5,2,7,2,Havened,UpperWarren,18289ANEAA
233,18/03/2022,M19,PerupSanctuary,18611ANEAA,9.56E+14,DN7964,DN7965,F,SUCKLING,NA,A,7.34,11,2,1,1,0,0,0,0,0,0,7,3,10,4,Havened,UpperWarren,18611ANEAA
234,18/03/2022,M20,PerupSanctuary,16897ANEAA,9.56E+14,DN8551,DN8552,F,SUCKLING,NA,A,7.05,11,3,1,1,0,0,0,0,1,0,13,3,16,5,Havened,UpperWarren,16897ANEAA
235,18/03/2022,N12,PerupSanctuary,18596ANEAA,9.56E+14,DL4260,DL4261,F,NOT_REC,NA,A,7.52,3,3,3,2,0,0,0,0,0,0,5,4,9,8,Havened,UpperWarren,18596ANEAA
236,18/03/2022,N13,PerupSanctuary,19342ANEAA,9.56E+14,DL4231,DL4232,F,NA,NA,A,7.3,5,2,1,2,0,1,0,0,0,NA,0,1,1,6,Havened,UpperWarren,19342ANEAA
237,18/03/2022,N14,PerupSanctuary,17381ANEAA,9.56E+14,DN8884,DN8885,F,SUCKLING,NA,A,7.1,5,1,1,2,0,0,0,0,0,0,18,3,21,4,Havened,UpperWarren,17381ANEAA
238,18/03/2022,N17,PerupSanctuary,19349ANEAA,9.56E+14,DL4911,DL4912,M,NA,NA,S,7.56,4,0,2,1,1,1,0,0,0,NA,0,1,1,5,Havened,UpperWarren,19349ANEAA
239,18/03/2022,N18,PerupSanctuary,19319ANEAA,9.56E+14,DL4999,DL4500,F,SUCKLING,20,A,7.24,19,2,1,1,1,0,0,0,0,0,0,2,2,5,Havened,UpperWarren,19319ANEAA
240,18/03/2022,N19,PerupSanctuary,18994ANEAA,9.56E+14,DL4801,DL4802,F,ACTV_PCH,NA,A,7.28,11,2,1,1,0,0,0,0,0,NA,3,3,6,4,Havened,UpperWarren,18994ANEAA
241,18/03/2022,N20,PerupSanctuary,18622ANEAA,9.56E+14,DL4412,DL4413,F,SUCKLING,NA,A,7.11,11,2,0,1,0,1,0,1,0,0,5,4,9,4,Havened,UpperWarren,18622ANEAA
242,18/03/2022,O11,PerupSanctuary,15135ANEAA,9.56E+14,DN7035,DL4976,M,NA,NA,A,8.03,3,3,2,2,0,0,0,0,0,NA,34,4,38,7,Havened,UpperWarren,15135ANEAA
243,18/03/2022,O13,PerupSanctuary,16918ANEAA,9.56E+14,DN8542,DN8543,F,SUCKLING,40,A,7.24,5,2,2,2,2,1,0,0,0,0,6,2,8,9,Havened,UpperWarren,16918ANEAA
244,18/03/2022,O14,PerupSanctuary,19308ANEAA,9.56E+14,DL4291,DL4292,M,NA,NA,A,7.16,5,3,2,2,1,1,0,0,0,NA,0,2,2,9,Havened,UpperWarren,19308ANEAA
245,18/03/2022,O15,PerupSanctuary,19346ANEAA,9.56E+14,DL4834,DL4835,M,NA,NA,A,7.16,6,0,2,2,0,0,0,0,0,NA,0,1,1,4,Havened,UpperWarren,19346ANEAA
246,18/03/2022,O16,PerupSanctuary,17013ANEAA,9.56E+14,DN8207,DN7963,M,NA,NA,A,7.12,6,2,2,2,0,0,0,0,0,NA,21,4,25,6,Havened,UpperWarren,17013ANEAA
247,18/03/2022,O17,PerupSanctuary,18612ANEAA,9.56E+14,DN7966,DN7967,M,NA,NA,A,7.44,19,1,1,1,1,2,1,1,0,NA,7,4,11,6,Havened,UpperWarren,18612ANEAA
248,18/03/2022,O18,PerupSanctuary,15584ANEAA,9.56E+14,DN8499,DN7735,M,NA,NA,A,7.34,19,0,2,2,0,0,0,0,0,NA,20,4,24,4,Havened,UpperWarren,15584ANEAA
249,18/03/2022,O19,PerupSanctuary,19014ANEAA,9.56E+14,DL4811,DL4812,F,SUCKLING,NA,A,7.22,11,3,1,2,0,0,0,0,0,0,1,3,4,6,Havened,UpperWarren,19014ANEAA
250,29/03/2022,BOY12,Boyicup,19420ANEAA,9.56E+14,DL6330,DL6331,F,SUCKLING,30,A,8.35,12,3,3,2,2,3,0,1,1,0,0,1,1,13,Non-havened,UpperWarren,19420ANEAA
251,29/03/2022,BOY13,Boyicup,18921ANEAA,9.56E+14,DL6061,DL6062,M,NA,NA,A,8.51,7,3,3,3,0,1,1,1,0,NA,1,1,2,10,Non-havened,UpperWarren,18921ANEAA
252,29/03/2022,BOY14,Boyicup,18457ANEAA,9.56E+14,DL1914,DL2337,M,NA,NA,A,9.02,3,2,3,3,1,1,1,0,0,NA,2,1,3,10,Non-havened,UpperWarren,18457ANEAA
253,29/03/2022,BOY16,Boyicup,19417ANEAA,9.56E+14,DL6509,DL6510,M,NA,NA,A,8.51,3,3,3,3,2,1,0,0,0,NA,0,1,1,12,Non-havened,UpperWarren,19417ANEAA
254,29/03/2022,BOY17,Boyicup,18904ANEAA,9.56E+14,DL6019,DL6020,F,SUCKLING,50,A,8.36,3,2,2,2,3,1,0,0,0,0,1,1,2,10,Non-havened,UpperWarren,18904ANEAA
255,29/03/2022,BOY19,Boyicup,19416ANEAA,9.56E+14,DL6507,DL6508,M,NA,NA,A,8.23,3,3,3,3,1,1,0,0,1,NA,0,1,1,11,Non-havened,UpperWarren,19416ANEAA
256,29/03/2022,BOY20,Boyicup,19415ANEAA,9.56E+14,DL6505,DL6506,F,SUCKLING,35,A,8.17,3,3,3,3,1,1,0,0,0,0,0,1,1,11,Non-havened,UpperWarren,19415ANEAA
257,29/03/2022,BOY23,Boyicup,16788ANEAA,9.56E+14,DL2073,DL2075,F,SUCKLING,110,A,8.08,4,1,2,1,1,2,1,0,0,0,11,1,12,7,Non-havened,UpperWarren,16788ANEAA
258,29/03/2022,BOY24,Boyicup,17432ANEAA,9.56E+14,DL2496,DL2497,F,SUCKLING,30,A,7.57,3,3,3,3,1,1,1,0,0,0,8,1,9,11,Non-havened,UpperWarren,17432ANEAA
259,29/03/2022,BOY25,Boyicup,16758ANEAA,9.56E+14,DL2030,DL2029,F,SUCKLING,45,A,7.47,3,3,3,3,2,1,0,0,0,0,5,1,6,12,Non-havened,UpperWarren,16758ANEAA
260,29/03/2022,BOY29,Boyicup,17654ANEAA,9.56E+14,DL2396,DL2397,F,SUC_LACA,35,A,7.39,4,0,3,1,1,1,1,0,0,0,5,1,6,6,Non-havened,UpperWarren,17654ANEAA
261,29/03/2022,BOY30,Boyicup,19421ANEAA,9.56E+14,DL6637,DL6638,M,NA,NA,A,7.23,4,2,3,2,1,1,1,0,1,NA,0,1,1,9,Non-havened,UpperWarren,19421ANEAA
262,29/03/2022,BOY36,Boyicup,18447ANEAA,9.56E+14,DL4146,DL4147,M,NA,NA,A,6.49,4,2,3,2,1,1,0,0,1,NA,3,1,4,9,Non-havened,UpperWarren,18447ANEAA
263,29/03/2022,BOY44,Boyicup,19413ANEAA,9.56E+14,DL6501,DL6502,F,SUCKLING,15,A,6.42,3,0,0,1,0,0,0,0,0,0,0,1,1,1,Non-havened,UpperWarren,19413ANEAA
264,29/03/2022,BOY48,Boyicup,18872ANEAA,9.56E+14,DN1657,DN1658,F,SUCKLING,60,A,7.04,3,3,2,2,1,1,0,0,0,0,1,1,2,9,Non-havened,UpperWarren,18872ANEAA
265,29/03/2022,BOY49,Boyicup,19414ANEAA,9.56E+14,DL6503,DL6504,M,NA,NA,A,7.17,3,2,3,3,1,3,1,1,0,NA,0,1,1,12,Non-havened,UpperWarren,19414ANEAA
266,30/03/2022,BOY15,Boyicup,17431ANEAA,9.56E+14,DL2299,DL2300,F,SUCKLING,60,A,8.4,7,2,2,1,1,2,0,0,1,1,8,1,9,8,Non-havened,UpperWarren,17431ANEAA
267,30/03/2022,BOY16,Boyicup,19428ANEAA,9.56E+14,DL6325,DL6334,M,NA,NA,A,8.54,12,0,0,1,0,1,0,0,0,NA,0,1,1,2,Non-havened,UpperWarren,19428ANEAA
268,30/03/2022,BOY17,Boyicup,19429ANEAA,NA,DL6353,DL6354,M,NA,NA,A,9.08,7,1,2,2,2,1,0,1,0,NA,0,1,1,8,Non-havened,UpperWarren,19429ANEAA
269,30/03/2022,BOY19,Boyicup,17676ANEAA,9.56E+14,DL1997,DL2640,F,SUC_INDV,100,A,9.01,4,0,2,2,1,1,0,0,1,1,8,1,9,6,Non-havened,UpperWarren,17676ANEAA
270,30/03/2022,BOY20,Boyicup,17648ANEAA,9.56E+14,DL2649,DL2650,M,NA,NA,A,8.57,3,3,3,3,1,1,0,0,0,0,5,1,6,11,Non-havened,UpperWarren,17648ANEAA
271,30/03/2022,BOY22,Boyicup,16788ANEAA,NA,DL2073,DL2075,F,NA,NA,A,8.44,17,3,3,3,1,1,0,1,0,0,11,2,13,11,Non-havened,UpperWarren,16788ANEAA
272,30/03/2022,BOY23,Boyicup,17432ANEAA,NA,DL2496,DL2497,F,NA,NA,A,8.38,17,1,1,1,1,1,0,0,0,0,8,2,10,5,Non-havened,UpperWarren,17432ANEAA
273,30/03/2022,BOY28,Boyicup,19432ANEAA,9.56E+14,DL6644,DL6645,F,SUC_LACA,25,A,8.32,4,2,3,1,1,0,0,0,0,0,0,1,1,7,Non-havened,UpperWarren,19432ANEAA
274,30/03/2022,BOY29,Boyicup,17654ANEAA,NA,DL2396,DL2397,F,SUC_LACA,35,A,8.19,4,0,3,2,1,0,0,1,0,0,5,2,7,6,Non-havened,UpperWarren,17654ANEAA
275,30/03/2022,BOY32,Boyicup,18909ANEAA,9.56E+14,DN1694,NA,F,SUC_LACA,20,A,8.01,4,0,2,1,1,0,0,0,0,0,1,1,2,4,Non-havened,UpperWarren,18909ANEAA
276,30/03/2022,BOY33,Boyicup,19431ANEAA,9.56E+14,DL6642,DL6643,M,NA,NA,S,7.46,4,0,0,1,1,3,0,0,0,NA,0,1,1,5,Non-havened,UpperWarren,19431ANEAA
277,30/03/2022,BOY35,Boyicup,18930ANEAA,9.56E+14,DN1847,DN1848,F,ACTV_PCH,NA,A,7.14,4,2,2,1,1,2,1,1,0,NA,1,1,2,8,Non-havened,UpperWarren,18930ANEAA
278,30/03/2022,BOY37,Boyicup,18875ANEAA,9.56E+14,DN1663,DN1664,M,NA,NA,A,6.57,4,2,2,1,1,0,0,0,1,NA,1,1,2,6,Non-havened,UpperWarren,18875ANEAA
279,30/03/2022,BOY38,Boyicup,17652ANEAA,9.56E+14,DL2391,DL2392,M,NA,NA,A,6.4,4,3,3,1,3,3,1,1,1,NA,4,1,5,13,Non-havened,UpperWarren,17652ANEAA
280,30/03/2022,BOY39,Boyicup,18908ANEAA,9.56E+14,DN1692,NA,M,NA,NA,A,6.23,4,3,3,3,1,2,1,1,1,NA,2,1,3,12,Non-havened,UpperWarren,18908ANEAA
281,30/03/2022,BOY42,Boyicup,18890ANEAA,9.56E+14,DN1677,DN1678,M,NA,NA,A,6.36,3,3,3,3,3,3,1,1,1,NA,1,1,2,15,Non-havened,UpperWarren,18890ANEAA
282,30/03/2022,BOY45,Boyicup,19422ANEAA,9.56E+13,DL6511,DL6512,F,SUCKLING,45,A,6.59,3,1,1,3,1,1,1,0,1,0,0,1,1,7,Non-havened,UpperWarren,19422ANEAA
283,30/03/2022,BOY46,Boyicup,19423ANEAA,9.56E+14,DL6513,DL6514,M,NA,NA,A,7.14,17,3,3,3,2,2,1,1,1,NA,0,1,1,13,Non-havened,UpperWarren,19423ANEAA
284,30/03/2022,BOY48,Boyicup,19424ANEAA,9.56E+14,DL6515,DL6516,M,NA,NA,A,7.42,17,1,3,2,1,1,0,0,1,NA,0,1,1,8,Non-havened,UpperWarren,19424ANEAA
285,30/03/2022,BOY49,Boyicup,NA,NA,NA,NA,M,NA,NA,I,7.45,3,3,3,3,2,1,0,0,0,1,652,3,655,12,Non-havened,UpperWarren,NA
286,30/03/2022,BOY49,Boyicup,NA,9.56E+14,DN1665,DN1669,F,SUC_INDV,NA,A,7.45,3,3,3,3,2,1,0,0,0,1,652,3,655,12,Non-havened,UpperWarren,9.56E+14
287,30/03/2022,BOY50,Boyicup,19425ANEAA,9.56E+14,DL6517,DL6518,M,NA,NA,A,8,3,3,3,3,2,1,1,1,1,NA,0,1,1,12,Non-havened,UpperWarren,19425ANEAA
288,31/03/2022,BOY12,Boyicup,17660ANEAA,9.56E+14,DL2559,DL2560,M,NA,NA,A,8.35,12,1,2,2,1,3,1,1,0,NA,2,1,3,9,Non-havened,UpperWarren,17660ANEAA
289,31/03/2022,BOY15,Boyicup,18922ANEAA,9.56E+14,DL6063,DL6064,M,NA,NA,A,9.03,7,1,2,1,2,3,0,1,0,NA,1,1,2,9,Non-havened,UpperWarren,18922ANEAA
290,31/03/2022,BOY18,Boyicup,19416ANEAA,NA,DL6507,DL6508,M,NA,NA,A,9.09,3,3,3,3,1,1,0,0,1,NA,0,2,2,11,Non-havened,UpperWarren,19416ANEAA
291,31/03/2022,BOY21,Boyicup,18912ANEAA,9.56E+14,DL6525,DN1832,F,SUCKLING,40,A,8.55,3,1,3,3,2,2,0,0,1,0,1,1,2,11,Non-havened,UpperWarren,18912ANEAA
292,31/03/2022,BOY24,Boyicup,NA,NA,NA,NA,F,NA,NA,I,8.31,3,3,3,3,2,2,0,0,1,1,652,5,657,13,Non-havened,UpperWarren,NA
293,31/03/2022,BOY24,Boyicup,19437ANEAA,9.56E+14,DL6528,DL6529,F,SUC_INDV,40,A,8.31,3,3,3,3,2,2,0,0,1,1,0,1,1,13,Non-havened,UpperWarren,19437ANEAA
294,31/03/2022,BOY26,Boyicup,18911ANEAA,9.56E+14,DN1830,DN1829,M,NA,NA,A,8.11,3,3,3,3,2,2,0,0,0,NA,1,1,2,13,Non-havened,UpperWarren,18911ANEAA
295,31/03/2022,BOY27,Boyicup,18450ANEAA,9.56E+14,DL1750,DN1700,F,SUC_INDV,100,A,7.49,3,2,3,3,2,1,0,1,0,1,2,1,3,11,Non-havened,UpperWarren,18450ANEAA
296,31/03/2022,BOY28,Boyicup,17654ANEAA,9.56E+14,DL2396,DL2397,F,NA,NA,A,7.44,3,3,1,2,1,2,0,0,0,NA,5,3,8,9,Non-havened,UpperWarren,17654ANEAA
297,31/03/2022,BOY29,Boyicup,19443ANEAA,9.56E+14,DL6652,DL6653,M,NA,NA,A,8.29,4,2,0,2,0,0,0,0,0,NA,0,1,1,4,Non-havened,UpperWarren,19443ANEAA
298,31/03/2022,BOY30,Boyicup,19442ANEAA,9.56E+14,DL6650,DL6651,M,NA,NA,A,8.1,4,0,3,2,1,1,0,1,1,NA,0,1,1,7,Non-havened,UpperWarren,19442ANEAA
299,31/03/2022,BOY31,Boyicup,17450ANEAA,9.56E+14,DL2457,DL2458,F,SUCKLING,70,A,7.53,4,0,0,1,0,0,0,0,0,0,5,1,6,1,Non-havened,UpperWarren,17450ANEAA
300,31/03/2022,BOY32,Boyicup,18932ANEAA,9.56E+14,DL6076,DL6077,M,NA,NA,A,7.37,4,0,0,1,1,0,0,0,0,NA,1,1,2,2,Non-havened,UpperWarren,18932ANEAA
301,31/03/2022,BOY36,Boyicup,18930ANEAA,NA,DN1847,DN1848,F,NA,NA,A,7.11,4,3,3,2,2,0,0,0,1,NA,1,2,3,10,Non-havened,UpperWarren,18930ANEAA
302,31/03/2022,BOY37,Boyicup,18891ANEAA,9.56E+14,DN1679,DN1680,F,SUC_LACA,15,A,6.53,4,3,1,1,0,0,0,0,0,0,1,1,2,5,Non-havened,UpperWarren,18891ANEAA
303,31/03/2022,BOY38,Boyicup,18908ANEAA,NA,DN1692,NA,M,NA,NA,A,6.43,4,2,3,2,1,1,0,0,0,NA,2,2,4,9,Non-havened,UpperWarren,18908ANEAA
304,31/03/2022,BOY39,Boyicup,19441ANEAA,9.56E+14,DL6648,DL6649,F,SUCKLING,30,A,6.37,4,2,1,2,1,0,0,0,0,0,0,1,1,6,Non-havened,UpperWarren,19441ANEAA
305,31/03/2022,BOY40,Boyicup,19434ANEAA,9.56E+14,DL6521,DL6522,M,NA,NA,A,6.25,3,3,3,3,1,0,0,0,0,NA,0,1,1,10,Non-havened,UpperWarren,19434ANEAA
306,31/03/2022,BOY48,Boyicup,19436ANEAA,9.56E+14,DL6526,DL6527,M,NA,NA,A,7.14,3,2,3,3,1,1,1,0,1,NA,0,1,1,10,Non-havened,UpperWarren,19436ANEAA
307,1/04/2022,BOY10,Boyicup,17674ANEAA,NA,DL1991,DL3087,M,NA,NA,A,8.14,12,2,3,2,1,2,0,0,0,NA,4,1,5,10,Non-havened,UpperWarren,17674ANEAA
308,1/04/2022,BOY14,Boyicup,18457ANEAA,NA,DL1914,DL2337,M,NA,NA,A,8.43,12,2,3,2,2,3,0,0,0,NA,2,2,4,12,Non-havened,UpperWarren,18457ANEAA
309,1/04/2022,BOY16,Boyicup,17431ANEAA,NA,DL2299,DL2300,F,SUCKLING,60,A,9.01,4,0,2,1,0,0,0,0,1,0,8,2,10,3,Non-havened,UpperWarren,17431ANEAA
310,1/04/2022,BOY20,Boyicup,19447ANEAA,9.56E+13,DL6534,DL6535,F,SUC_INDV,NA,A,8.32,3,1,2,3,2,1,0,0,0,1,0,1,1,9,Non-havened,UpperWarren,19447ANEAA
311,1/04/2022,BOY20,Boyicup,NA,NA,NA,NA,M,NA,NA,I,8.32,3,1,2,3,2,1,0,0,0,1,652,8,660,9,Non-havened,UpperWarren,NA
312,1/04/2022,BOY20,Boyicup,NA,NA,NA,NA,M,NA,NA,I,8.32,3,1,2,3,2,1,0,0,0,1,652,8,660,9,Non-havened,UpperWarren,NA
313,1/04/2022,BOY21,Boyicup,18924ANEAA,9.56E+14,DL6067,DL6068,M,NA,NA,A,8.27,4,3,3,1,1,0,0,1,1,NA,1,1,2,8,Non-havened,UpperWarren,18924ANEAA
314,1/04/2022,BOY24,Boyicup,17432ANEAA,NA,DL2496,DL2497,F,SUC_LACA,30,A,8.15,4,3,3,2,1,1,0,0,0,0,8,3,11,10,Non-havened,UpperWarren,17432ANEAA
315,1/04/2022,BOY25,Boyicup,19446ANEAA,9.56E+14,DL6532,DL6533,M,NA,NA,A,8.16,17,1,2,3,2,1,0,0,0,NA,0,1,1,9,Non-havened,UpperWarren,19446ANEAA
316,1/04/2022,BOY27,Boyicup,19454ANEAA,NA,DL6663,DL6664,M,NA,NA,A,8.01,4,3,3,2,1,1,0,0,0,0,0,1,1,10,Non-havened,UpperWarren,19454ANEAA
317,1/04/2022,BOY28,Boyicup,19443ANEAA,NA,DL6652,DL6653,M,NA,NA,A,7.51,4,2,0,1,1,0,0,0,0,NA,0,2,2,4,Non-havened,UpperWarren,19443ANEAA
318,1/04/2022,BOY29,Boyicup,19453ANEAA,9.56E+14,DL6661,DL6662,M,NA,NA,S,7.36,4,0,2,2,1,0,1,0,0,NA,0,1,1,5,Non-havened,UpperWarren,19453ANEAA
319,1/04/2022,BOY32,Boyicup,19451ANEAA,9.56E+14,DL6657,DL6658,F,SUC_INDV,60,A,6.49,4,0,3,2,1,0,0,0,1,1,0,1,1,6,Non-havened,UpperWarren,19451ANEAA
320,1/04/2022,BOY32,Boyicup,NA,NA,NA,NA,F,NA,NA,I,6.49,4,0,3,2,1,0,0,0,1,1,652,8,660,6,Non-havened,UpperWarren,NA
321,1/04/2022,BOY36,Boyicup,18447ANEAA,NA,DL4146,DL4147,M,NA,NA,A,6.36,4,0,0,1,0,0,0,0,0,0,3,2,5,1,Non-havened,UpperWarren,18447ANEAA
322,1/04/2022,BOY42,Boyicup,18889ANEAA,9.56E+14,DN1674,DN1676,F,SUCKLING,45,A,6.42,3,1,3,3,1,2,0,0,1,0,1,1,2,10,Non-havened,UpperWarren,18889ANEAA
323,1/04/2022,BOY49,Boyicup,18873ANEAA,9.56E+14,DN1659,DN1660,F,SUCKLING,110,A,7.18,3,1,3,2,1,1,0,0,0,1,1,1,2,8,Non-havened,UpperWarren,18873ANEAA
324,1/04/2022,BOY50,Boyicup,19445ANEAA,9.56E+14,DL6530,DL6531,M,NA,NA,A,7.32,17,1,3,3,2,3,1,1,1,NA,0,1,1,12,Non-havened,UpperWarren,19445ANEAA
325,22/03/2022,POS11,Moopinup,19353ANEAA,9.56E+14,DL4755,DL4756,M,NA,NA,A,7.45,3,0,1,2,1,1,1,0,0,NA,0,1,1,5,Non-havened,UpperWarren,19353ANEAA
326,22/03/2022,POS20,Moopinup,19354ANEAA,9.56E+14,DL4757,DL4758,F,SUCKLING,40,A,8.38,3,2,3,1,2,2,0,0,1,0,0,1,1,10,Non-havened,UpperWarren,19354ANEAA
327,22/03/2022,POS21,Moopinup,19355ANEAA,9.56E+14,DL4759,DL4760,F,SUCKLING,35,A,8.5,3,3,3,1,2,1,1,0,0,0,0,1,1,10,Non-havened,UpperWarren,19355ANEAA
328,22/03/2022,POS27,Moopinup,18712ANEAA,9.56E+14,DL3896,DL3897,F,SUCKLING,25,A,6.5,11,0,0,1,0,1,0,0,0,0,3,1,4,2,Non-havened,UpperWarren,18712ANEAA
329,22/03/2022,POS28,Moopinup,18410ANEAA,9.56E+14,DL3663,DL3664,M,NA,NA,A,6.5,10,1,3,3,0,2,1,1,0,NA,5,1,6,9,Non-havened,UpperWarren,18410ANEAA
330,22/03/2022,POS29,Moopinup,19360ANEAA,9.56E+14,DL6480,DL6481,M,NA,NA,A,7.08,10,3,0,2,0,0,0,0,0,NA,0,1,1,5,Non-havened,UpperWarren,19360ANEAA
331,22/03/2022,POS30,Moopinup,18951ANEAA,9.56E+14,DL3515,DL3516,F,SUC_LACA,15,A,7.12,11,0,2,1,0,0,0,0,1,0,2,1,3,3,Non-havened,UpperWarren,18951ANEAA
332,22/03/2022,POS31,Moopinup,18409ANEAA,9.56E+14,DL1411,DL1412,M,NA,NA,A,7.26,11,2,1,1,1,1,0,0,0,NA,4,1,5,6,Non-havened,UpperWarren,18409ANEAA
333,22/03/2022,POS32,Moopinup,19356ANEAA,9.56E+14,DL3374,DL3375,M,NA,NA,A,7.38,11,2,2,2,2,2,1,1,0,NA,0,1,1,10,Non-havened,UpperWarren,19356ANEAA
334,22/03/2022,POS35,Moopinup,19358ANEAA,9.56E+14,DL3370,DL3371,M,NA,NA,A,8.1,11,0,2,2,1,1,1,1,0,NA,0,1,1,6,Non-havened,UpperWarren,19358ANEAA
335,22/03/2022,POS36,Moopinup,19359ANEAA,9.56E+14,DL3508,DL3895,M,NA,NA,A,8.24,11,0,2,2,2,1,1,1,1,NA,0,1,1,7,Non-havened,UpperWarren,19359ANEAA
336,22/03/2022,POS41,Moopinup,18938ANEAA,9.56E+14,DL1958,DL1959,M,NA,NA,A,8.4,10,3,3,3,2,1,1,1,0,NA,1,1,2,12,Non-havened,UpperWarren,18938ANEAA
